Fecha;count_in;count_out;Fecha_sin_hora;Año;Mes;Dia;Dia_semana;Hora;Minuto
20/11/2024 13:42;83;64;20/11/2024;2024;11;20;Miércoles;13;42
20/11/2024 13:46;83;64;20/11/2024;2024;11;20;Miércoles;13;46
20/11/2024 13:47;83;64;20/11/2024;2024;11;20;Miércoles;13;47
20/11/2024 13:51;85;65;20/11/2024;2024;11;20;Miércoles;13;51
20/11/2024 13:52;85;65;20/11/2024;2024;11;20;Miércoles;13;52
20/11/2024 13:56;86;68;20/11/2024;2024;11;20;Miércoles;13;56
20/11/2024 13:57;86;68;20/11/2024;2024;11;20;Miércoles;13;57
20/11/2024 14:01;87;68;20/11/2024;2024;11;20;Miércoles;14;1
20/11/2024 14:02;87;68;20/11/2024;2024;11;20;Miércoles;14;2
20/11/2024 14:06;87;68;20/11/2024;2024;11;20;Miércoles;14;6
20/11/2024 14:07;87;68;20/11/2024;2024;11;20;Miércoles;14;7
20/11/2024 14:11;88;68;20/11/2024;2024;11;20;Miércoles;14;11
20/11/2024 14:12;88;68;20/11/2024;2024;11;20;Miércoles;14;12
20/11/2024 14:16;89;68;20/11/2024;2024;11;20;Miércoles;14;16
20/11/2024 14:17;89;68;20/11/2024;2024;11;20;Miércoles;14;17
20/11/2024 14:21;89;68;20/11/2024;2024;11;20;Miércoles;14;21
20/11/2024 14:22;89;68;20/11/2024;2024;11;20;Miércoles;14;22
20/11/2024 14:26;89;68;20/11/2024;2024;11;20;Miércoles;14;26
20/11/2024 14:27;89;68;20/11/2024;2024;11;20;Miércoles;14;27
20/11/2024 14:31;91;68;20/11/2024;2024;11;20;Miércoles;14;31
20/11/2024 14:32;91;68;20/11/2024;2024;11;20;Miércoles;14;32
20/11/2024 14:36;91;70;20/11/2024;2024;11;20;Miércoles;14;36
20/11/2024 14:37;91;70;20/11/2024;2024;11;20;Miércoles;14;37
20/11/2024 14:41;92;71;20/11/2024;2024;11;20;Miércoles;14;41
20/11/2024 14:42;92;71;20/11/2024;2024;11;20;Miércoles;14;42
20/11/2024 14:46;92;71;20/11/2024;2024;11;20;Miércoles;14;46
20/11/2024 14:47;92;71;20/11/2024;2024;11;20;Miércoles;14;47
20/11/2024 14:51;94;72;20/11/2024;2024;11;20;Miércoles;14;51
20/11/2024 14:56;95;72;20/11/2024;2024;11;20;Miércoles;14;56
20/11/2024 14:57;95;72;20/11/2024;2024;11;20;Miércoles;14;57
20/11/2024 15:01;96;74;20/11/2024;2024;11;20;Miércoles;15;1
20/11/2024 15:02;96;74;20/11/2024;2024;11;20;Miércoles;15;2
20/11/2024 15:06;96;74;20/11/2024;2024;11;20;Miércoles;15;6
20/11/2024 15:07;96;74;20/11/2024;2024;11;20;Miércoles;15;7
20/11/2024 15:11;96;74;20/11/2024;2024;11;20;Miércoles;15;11
20/11/2024 15:12;96;74;20/11/2024;2024;11;20;Miércoles;15;12
20/11/2024 15:16;96;74;20/11/2024;2024;11;20;Miércoles;15;16
20/11/2024 15:17;96;74;20/11/2024;2024;11;20;Miércoles;15;17
20/11/2024 15:21;96;74;20/11/2024;2024;11;20;Miércoles;15;21
20/11/2024 15:22;96;74;20/11/2024;2024;11;20;Miércoles;15;22
20/11/2024 15:26;99;75;20/11/2024;2024;11;20;Miércoles;15;26
20/11/2024 15:27;99;75;20/11/2024;2024;11;20;Miércoles;15;27
20/11/2024 15:31;102;76;20/11/2024;2024;11;20;Miércoles;15;31
20/11/2024 15:36;102;78;20/11/2024;2024;11;20;Miércoles;15;36
20/11/2024 15:37;102;78;20/11/2024;2024;11;20;Miércoles;15;37
20/11/2024 15:41;103;78;20/11/2024;2024;11;20;Miércoles;15;41
20/11/2024 15:42;103;78;20/11/2024;2024;11;20;Miércoles;15;42
20/11/2024 15:46;106;84;20/11/2024;2024;11;20;Miércoles;15;46
20/11/2024 15:47;106;84;20/11/2024;2024;11;20;Miércoles;15;47
20/11/2024 15:51;106;84;20/11/2024;2024;11;20;Miércoles;15;51
20/11/2024 15:52;106;84;20/11/2024;2024;11;20;Miércoles;15;52
20/11/2024 15:56;109;87;20/11/2024;2024;11;20;Miércoles;15;56
20/11/2024 15:57;109;87;20/11/2024;2024;11;20;Miércoles;15;57
20/11/2024 16:01;110;87;20/11/2024;2024;11;20;Miércoles;16;1
20/11/2024 16:02;110;87;20/11/2024;2024;11;20;Miércoles;16;2
20/11/2024 16:06;110;90;20/11/2024;2024;11;20;Miércoles;16;6
20/11/2024 16:07;110;90;20/11/2024;2024;11;20;Miércoles;16;7
20/11/2024 16:11;110;96;20/11/2024;2024;11;20;Miércoles;16;11
20/11/2024 16:12;110;96;20/11/2024;2024;11;20;Miércoles;16;12
20/11/2024 16:16;111;96;20/11/2024;2024;11;20;Miércoles;16;16
20/11/2024 16:17;111;96;20/11/2024;2024;11;20;Miércoles;16;17
20/11/2024 16:21;111;96;20/11/2024;2024;11;20;Miércoles;16;21
20/11/2024 16:22;111;96;20/11/2024;2024;11;20;Miércoles;16;22
20/11/2024 16:26;112;97;20/11/2024;2024;11;20;Miércoles;16;26
20/11/2024 16:27;112;97;20/11/2024;2024;11;20;Miércoles;16;27
20/11/2024 16:31;112;97;20/11/2024;2024;11;20;Miércoles;16;31
20/11/2024 16:32;112;97;20/11/2024;2024;11;20;Miércoles;16;32
20/11/2024 16:36;112;99;20/11/2024;2024;11;20;Miércoles;16;36
20/11/2024 16:37;112;99;20/11/2024;2024;11;20;Miércoles;16;37
20/11/2024 16:41;114;99;20/11/2024;2024;11;20;Miércoles;16;41
20/11/2024 16:42;114;99;20/11/2024;2024;11;20;Miércoles;16;42
20/11/2024 16:46;116;99;20/11/2024;2024;11;20;Miércoles;16;46
20/11/2024 16:47;116;99;20/11/2024;2024;11;20;Miércoles;16;47
20/11/2024 16:51;117;101;20/11/2024;2024;11;20;Miércoles;16;51
20/11/2024 16:52;117;101;20/11/2024;2024;11;20;Miércoles;16;52
20/11/2024 16:56;117;102;20/11/2024;2024;11;20;Miércoles;16;56
20/11/2024 16:57;117;102;20/11/2024;2024;11;20;Miércoles;16;57
20/11/2024 17:01;118;104;20/11/2024;2024;11;20;Miércoles;17;1
20/11/2024 17:02;118;104;20/11/2024;2024;11;20;Miércoles;17;2
20/11/2024 17:06;123;104;20/11/2024;2024;11;20;Miércoles;17;6
20/11/2024 17:07;123;104;20/11/2024;2024;11;20;Miércoles;17;7
20/11/2024 17:11;123;104;20/11/2024;2024;11;20;Miércoles;17;11
20/11/2024 17:12;123;104;20/11/2024;2024;11;20;Miércoles;17;12
20/11/2024 17:16;123;109;20/11/2024;2024;11;20;Miércoles;17;16
20/11/2024 17:17;123;109;20/11/2024;2024;11;20;Miércoles;17;17
20/11/2024 17:21;123;109;20/11/2024;2024;11;20;Miércoles;17;21
20/11/2024 17:22;123;109;20/11/2024;2024;11;20;Miércoles;17;22
20/11/2024 17:27;123;111;20/11/2024;2024;11;20;Miércoles;17;27
20/11/2024 17:31;123;113;20/11/2024;2024;11;20;Miércoles;17;31
20/11/2024 17:32;123;113;20/11/2024;2024;11;20;Miércoles;17;32
20/11/2024 17:37;123;115;20/11/2024;2024;11;20;Miércoles;17;37
20/11/2024 17:41;123;115;20/11/2024;2024;11;20;Miércoles;17;41
20/11/2024 17:42;123;115;20/11/2024;2024;11;20;Miércoles;17;42
20/11/2024 17:46;123;115;20/11/2024;2024;11;20;Miércoles;17;46
20/11/2024 17:47;123;115;20/11/2024;2024;11;20;Miércoles;17;47
20/11/2024 17:51;123;115;20/11/2024;2024;11;20;Miércoles;17;51
20/11/2024 17:52;123;115;20/11/2024;2024;11;20;Miércoles;17;52
20/11/2024 17:56;123;115;20/11/2024;2024;11;20;Miércoles;17;56
20/11/2024 17:57;123;115;20/11/2024;2024;11;20;Miércoles;17;57
20/11/2024 18:01;123;115;20/11/2024;2024;11;20;Miércoles;18;1
20/11/2024 18:02;123;115;20/11/2024;2024;11;20;Miércoles;18;2
20/11/2024 18:06;123;115;20/11/2024;2024;11;20;Miércoles;18;6
20/11/2024 18:07;123;115;20/11/2024;2024;11;20;Miércoles;18;7
20/11/2024 18:12;123;115;20/11/2024;2024;11;20;Miércoles;18;12
20/11/2024 18:16;123;115;20/11/2024;2024;11;20;Miércoles;18;16
20/11/2024 18:17;123;115;20/11/2024;2024;11;20;Miércoles;18;17
20/11/2024 18:21;123;115;20/11/2024;2024;11;20;Miércoles;18;21
20/11/2024 18:22;123;115;20/11/2024;2024;11;20;Miércoles;18;22
20/11/2024 18:27;123;115;20/11/2024;2024;11;20;Miércoles;18;27
20/11/2024 18:31;123;115;20/11/2024;2024;11;20;Miércoles;18;31
20/11/2024 18:32;123;115;20/11/2024;2024;11;20;Miércoles;18;32
20/11/2024 18:36;123;115;20/11/2024;2024;11;20;Miércoles;18;36
20/11/2024 18:37;123;115;20/11/2024;2024;11;20;Miércoles;18;37
20/11/2024 18:41;123;115;20/11/2024;2024;11;20;Miércoles;18;41
20/11/2024 18:42;123;115;20/11/2024;2024;11;20;Miércoles;18;42
20/11/2024 18:46;123;115;20/11/2024;2024;11;20;Miércoles;18;46
20/11/2024 18:47;123;115;20/11/2024;2024;11;20;Miércoles;18;47
20/11/2024 18:51;123;115;20/11/2024;2024;11;20;Miércoles;18;51
20/11/2024 18:52;123;115;20/11/2024;2024;11;20;Miércoles;18;52
20/11/2024 18:56;123;115;20/11/2024;2024;11;20;Miércoles;18;56
20/11/2024 18:57;123;115;20/11/2024;2024;11;20;Miércoles;18;57
20/11/2024 19:01;123;115;20/11/2024;2024;11;20;Miércoles;19;1
20/11/2024 19:02;123;115;20/11/2024;2024;11;20;Miércoles;19;2
20/11/2024 19:07;123;116;20/11/2024;2024;11;20;Miércoles;19;7
20/11/2024 19:11;123;116;20/11/2024;2024;11;20;Miércoles;19;11
20/11/2024 19:12;123;116;20/11/2024;2024;11;20;Miércoles;19;12
20/11/2024 19:16;123;116;20/11/2024;2024;11;20;Miércoles;19;16
20/11/2024 19:17;123;116;20/11/2024;2024;11;20;Miércoles;19;17
20/11/2024 19:21;123;116;20/11/2024;2024;11;20;Miércoles;19;21
20/11/2024 19:22;123;116;20/11/2024;2024;11;20;Miércoles;19;22
20/11/2024 19:26;123;116;20/11/2024;2024;11;20;Miércoles;19;26
20/11/2024 19:27;123;116;20/11/2024;2024;11;20;Miércoles;19;27
20/11/2024 19:31;123;116;20/11/2024;2024;11;20;Miércoles;19;31
20/11/2024 19:32;123;116;20/11/2024;2024;11;20;Miércoles;19;32
20/11/2024 19:36;123;116;20/11/2024;2024;11;20;Miércoles;19;36
20/11/2024 19:37;123;116;20/11/2024;2024;11;20;Miércoles;19;37
20/11/2024 19:41;123;116;20/11/2024;2024;11;20;Miércoles;19;41
20/11/2024 19:42;123;116;20/11/2024;2024;11;20;Miércoles;19;42
20/11/2024 19:46;123;116;20/11/2024;2024;11;20;Miércoles;19;46
20/11/2024 19:47;123;116;20/11/2024;2024;11;20;Miércoles;19;47
20/11/2024 19:51;123;116;20/11/2024;2024;11;20;Miércoles;19;51
20/11/2024 19:52;123;116;20/11/2024;2024;11;20;Miércoles;19;52
20/11/2024 19:56;123;116;20/11/2024;2024;11;20;Miércoles;19;56
20/11/2024 19:57;123;116;20/11/2024;2024;11;20;Miércoles;19;57
20/11/2024 20:01;123;116;20/11/2024;2024;11;20;Miércoles;20;1
20/11/2024 20:02;123;116;20/11/2024;2024;11;20;Miércoles;20;2
20/11/2024 20:06;123;116;20/11/2024;2024;11;20;Miércoles;20;6
20/11/2024 20:07;123;116;20/11/2024;2024;11;20;Miércoles;20;7
20/11/2024 20:11;123;116;20/11/2024;2024;11;20;Miércoles;20;11
20/11/2024 20:12;123;116;20/11/2024;2024;11;20;Miércoles;20;12
20/11/2024 20:16;123;116;20/11/2024;2024;11;20;Miércoles;20;16
20/11/2024 20:17;123;116;20/11/2024;2024;11;20;Miércoles;20;17
20/11/2024 20:21;123;116;20/11/2024;2024;11;20;Miércoles;20;21
20/11/2024 20:22;123;116;20/11/2024;2024;11;20;Miércoles;20;22
20/11/2024 20:26;123;116;20/11/2024;2024;11;20;Miércoles;20;26
20/11/2024 20:27;123;116;20/11/2024;2024;11;20;Miércoles;20;27
20/11/2024 20:31;123;116;20/11/2024;2024;11;20;Miércoles;20;31
20/11/2024 20:32;123;116;20/11/2024;2024;11;20;Miércoles;20;32
20/11/2024 20:36;123;116;20/11/2024;2024;11;20;Miércoles;20;36
20/11/2024 20:37;123;116;20/11/2024;2024;11;20;Miércoles;20;37
20/11/2024 20:41;123;116;20/11/2024;2024;11;20;Miércoles;20;41
20/11/2024 20:42;123;116;20/11/2024;2024;11;20;Miércoles;20;42
20/11/2024 20:46;123;116;20/11/2024;2024;11;20;Miércoles;20;46
20/11/2024 20:47;123;116;20/11/2024;2024;11;20;Miércoles;20;47
20/11/2024 20:52;123;116;20/11/2024;2024;11;20;Miércoles;20;52
20/11/2024 20:56;123;116;20/11/2024;2024;11;20;Miércoles;20;56
20/11/2024 20:57;123;116;20/11/2024;2024;11;20;Miércoles;20;57
20/11/2024 21:01;0;0;20/11/2024;2024;11;20;Miércoles;21;1
20/11/2024 21:06;0;0;20/11/2024;2024;11;20;Miércoles;21;6
20/11/2024 21:11;0;0;20/11/2024;2024;11;20;Miércoles;21;11
20/11/2024 21:16;0;0;20/11/2024;2024;11;20;Miércoles;21;16
20/11/2024 21:21;0;0;20/11/2024;2024;11;20;Miércoles;21;21
20/11/2024 21:26;0;0;20/11/2024;2024;11;20;Miércoles;21;26
20/11/2024 21:31;0;0;20/11/2024;2024;11;20;Miércoles;21;31
20/11/2024 21:36;0;1;20/11/2024;2024;11;20;Miércoles;21;36
20/11/2024 21:37;0;1;20/11/2024;2024;11;20;Miércoles;21;37
20/11/2024 21:41;0;1;20/11/2024;2024;11;20;Miércoles;21;41
20/11/2024 21:46;0;1;20/11/2024;2024;11;20;Miércoles;21;46
20/11/2024 21:51;0;1;20/11/2024;2024;11;20;Miércoles;21;51
20/11/2024 21:56;0;1;20/11/2024;2024;11;20;Miércoles;21;56
20/11/2024 22:01;0;1;20/11/2024;2024;11;20;Miércoles;22;1
20/11/2024 22:06;0;1;20/11/2024;2024;11;20;Miércoles;22;6
20/11/2024 22:11;0;1;20/11/2024;2024;11;20;Miércoles;22;11
20/11/2024 22:16;0;1;20/11/2024;2024;11;20;Miércoles;22;16
20/11/2024 22:21;0;1;20/11/2024;2024;11;20;Miércoles;22;21
20/11/2024 22:26;0;1;20/11/2024;2024;11;20;Miércoles;22;26
20/11/2024 22:31;0;1;20/11/2024;2024;11;20;Miércoles;22;31
20/11/2024 22:36;0;1;20/11/2024;2024;11;20;Miércoles;22;36
20/11/2024 22:41;0;1;20/11/2024;2024;11;20;Miércoles;22;41
20/11/2024 22:46;0;1;20/11/2024;2024;11;20;Miércoles;22;46
20/11/2024 22:51;0;1;20/11/2024;2024;11;20;Miércoles;22;51
20/11/2024 22:56;0;1;20/11/2024;2024;11;20;Miércoles;22;56
20/11/2024 23:01;0;1;20/11/2024;2024;11;20;Miércoles;23;1
20/11/2024 23:06;0;1;20/11/2024;2024;11;20;Miércoles;23;6
20/11/2024 23:11;0;1;20/11/2024;2024;11;20;Miércoles;23;11
20/11/2024 23:16;0;1;20/11/2024;2024;11;20;Miércoles;23;16
20/11/2024 23:21;0;1;20/11/2024;2024;11;20;Miércoles;23;21
20/11/2024 23:26;0;1;20/11/2024;2024;11;20;Miércoles;23;26
20/11/2024 23:31;0;1;20/11/2024;2024;11;20;Miércoles;23;31
20/11/2024 23:36;0;1;20/11/2024;2024;11;20;Miércoles;23;36
20/11/2024 23:41;0;1;20/11/2024;2024;11;20;Miércoles;23;41
20/11/2024 23:46;0;1;20/11/2024;2024;11;20;Miércoles;23;46
20/11/2024 23:51;0;1;20/11/2024;2024;11;20;Miércoles;23;51
20/11/2024 23:56;0;1;20/11/2024;2024;11;20;Miércoles;23;56
21/11/2024 0:01;0;1;21/11/2024;2024;11;21;Jueves;0;1
21/11/2024 0:06;0;1;21/11/2024;2024;11;21;Jueves;0;6
21/11/2024 0:11;0;1;21/11/2024;2024;11;21;Jueves;0;11
21/11/2024 0:16;0;1;21/11/2024;2024;11;21;Jueves;0;16
21/11/2024 0:21;0;1;21/11/2024;2024;11;21;Jueves;0;21
21/11/2024 0:26;0;1;21/11/2024;2024;11;21;Jueves;0;26
21/11/2024 0:31;0;1;21/11/2024;2024;11;21;Jueves;0;31
21/11/2024 0:36;0;1;21/11/2024;2024;11;21;Jueves;0;36
21/11/2024 0:41;0;1;21/11/2024;2024;11;21;Jueves;0;41
21/11/2024 0:46;0;1;21/11/2024;2024;11;21;Jueves;0;46
21/11/2024 0:51;0;1;21/11/2024;2024;11;21;Jueves;0;51
21/11/2024 0:56;0;1;21/11/2024;2024;11;21;Jueves;0;56
21/11/2024 1:01;0;1;21/11/2024;2024;11;21;Jueves;1;1
21/11/2024 1:06;0;1;21/11/2024;2024;11;21;Jueves;1;6
21/11/2024 1:11;0;1;21/11/2024;2024;11;21;Jueves;1;11
21/11/2024 1:16;0;1;21/11/2024;2024;11;21;Jueves;1;16
21/11/2024 1:21;0;1;21/11/2024;2024;11;21;Jueves;1;21
21/11/2024 1:26;0;1;21/11/2024;2024;11;21;Jueves;1;26
21/11/2024 1:31;0;1;21/11/2024;2024;11;21;Jueves;1;31
21/11/2024 1:36;0;1;21/11/2024;2024;11;21;Jueves;1;36
21/11/2024 1:41;0;1;21/11/2024;2024;11;21;Jueves;1;41
21/11/2024 1:46;0;1;21/11/2024;2024;11;21;Jueves;1;46
21/11/2024 1:51;0;1;21/11/2024;2024;11;21;Jueves;1;51
21/11/2024 1:56;0;1;21/11/2024;2024;11;21;Jueves;1;56
21/11/2024 1:57;0;1;21/11/2024;2024;11;21;Jueves;1;57
21/11/2024 2:01;0;1;21/11/2024;2024;11;21;Jueves;2;1
21/11/2024 2:06;0;1;21/11/2024;2024;11;21;Jueves;2;6
21/11/2024 2:11;0;1;21/11/2024;2024;11;21;Jueves;2;11
21/11/2024 2:16;0;1;21/11/2024;2024;11;21;Jueves;2;16
21/11/2024 2:17;0;1;21/11/2024;2024;11;21;Jueves;2;17
21/11/2024 2:21;0;1;21/11/2024;2024;11;21;Jueves;2;21
21/11/2024 2:26;0;1;21/11/2024;2024;11;21;Jueves;2;26
21/11/2024 2:31;0;1;21/11/2024;2024;11;21;Jueves;2;31
21/11/2024 2:32;0;1;21/11/2024;2024;11;21;Jueves;2;32
21/11/2024 2:36;0;1;21/11/2024;2024;11;21;Jueves;2;36
21/11/2024 2:37;0;1;21/11/2024;2024;11;21;Jueves;2;37
21/11/2024 2:41;0;1;21/11/2024;2024;11;21;Jueves;2;41
21/11/2024 2:42;0;1;21/11/2024;2024;11;21;Jueves;2;42
21/11/2024 2:46;0;1;21/11/2024;2024;11;21;Jueves;2;46
21/11/2024 2:47;0;1;21/11/2024;2024;11;21;Jueves;2;47
21/11/2024 2:51;0;1;21/11/2024;2024;11;21;Jueves;2;51
21/11/2024 2:56;0;1;21/11/2024;2024;11;21;Jueves;2;56
21/11/2024 2:57;0;1;21/11/2024;2024;11;21;Jueves;2;57
21/11/2024 3:01;0;1;21/11/2024;2024;11;21;Jueves;3;1
21/11/2024 3:02;0;1;21/11/2024;2024;11;21;Jueves;3;2
21/11/2024 3:06;0;1;21/11/2024;2024;11;21;Jueves;3;6
21/11/2024 3:07;0;1;21/11/2024;2024;11;21;Jueves;3;7
21/11/2024 3:11;0;1;21/11/2024;2024;11;21;Jueves;3;11
21/11/2024 3:12;0;1;21/11/2024;2024;11;21;Jueves;3;12
21/11/2024 3:16;0;1;21/11/2024;2024;11;21;Jueves;3;16
21/11/2024 3:17;0;1;21/11/2024;2024;11;21;Jueves;3;17
21/11/2024 3:21;0;1;21/11/2024;2024;11;21;Jueves;3;21
21/11/2024 3:22;0;1;21/11/2024;2024;11;21;Jueves;3;22
21/11/2024 3:26;0;1;21/11/2024;2024;11;21;Jueves;3;26
21/11/2024 3:27;0;1;21/11/2024;2024;11;21;Jueves;3;27
21/11/2024 3:31;0;1;21/11/2024;2024;11;21;Jueves;3;31
21/11/2024 3:32;0;1;21/11/2024;2024;11;21;Jueves;3;32
21/11/2024 3:36;0;1;21/11/2024;2024;11;21;Jueves;3;36
21/11/2024 3:37;0;1;21/11/2024;2024;11;21;Jueves;3;37
21/11/2024 3:41;0;1;21/11/2024;2024;11;21;Jueves;3;41
21/11/2024 3:42;0;1;21/11/2024;2024;11;21;Jueves;3;42
21/11/2024 3:46;0;1;21/11/2024;2024;11;21;Jueves;3;46
21/11/2024 3:47;0;1;21/11/2024;2024;11;21;Jueves;3;47
21/11/2024 3:51;0;1;21/11/2024;2024;11;21;Jueves;3;51
21/11/2024 3:52;0;1;21/11/2024;2024;11;21;Jueves;3;52
21/11/2024 3:56;0;1;21/11/2024;2024;11;21;Jueves;3;56
21/11/2024 3:57;0;1;21/11/2024;2024;11;21;Jueves;3;57
21/11/2024 4:01;0;1;21/11/2024;2024;11;21;Jueves;4;1
21/11/2024 4:02;0;1;21/11/2024;2024;11;21;Jueves;4;2
21/11/2024 4:06;0;1;21/11/2024;2024;11;21;Jueves;4;6
21/11/2024 4:07;0;1;21/11/2024;2024;11;21;Jueves;4;7
21/11/2024 4:11;0;1;21/11/2024;2024;11;21;Jueves;4;11
21/11/2024 4:12;0;1;21/11/2024;2024;11;21;Jueves;4;12
21/11/2024 4:16;0;1;21/11/2024;2024;11;21;Jueves;4;16
21/11/2024 4:17;0;1;21/11/2024;2024;11;21;Jueves;4;17
21/11/2024 4:21;0;1;21/11/2024;2024;11;21;Jueves;4;21
21/11/2024 4:22;0;1;21/11/2024;2024;11;21;Jueves;4;22
21/11/2024 4:26;0;1;21/11/2024;2024;11;21;Jueves;4;26
21/11/2024 4:31;0;1;21/11/2024;2024;11;21;Jueves;4;31
21/11/2024 4:32;0;1;21/11/2024;2024;11;21;Jueves;4;32
21/11/2024 4:36;0;1;21/11/2024;2024;11;21;Jueves;4;36
21/11/2024 4:37;0;1;21/11/2024;2024;11;21;Jueves;4;37
21/11/2024 4:41;0;1;21/11/2024;2024;11;21;Jueves;4;41
21/11/2024 4:42;0;1;21/11/2024;2024;11;21;Jueves;4;42
21/11/2024 4:46;0;1;21/11/2024;2024;11;21;Jueves;4;46
21/11/2024 4:47;0;1;21/11/2024;2024;11;21;Jueves;4;47
21/11/2024 4:51;0;1;21/11/2024;2024;11;21;Jueves;4;51
21/11/2024 4:52;0;1;21/11/2024;2024;11;21;Jueves;4;52
21/11/2024 4:56;0;1;21/11/2024;2024;11;21;Jueves;4;56
21/11/2024 4:57;0;1;21/11/2024;2024;11;21;Jueves;4;57
21/11/2024 5:01;0;1;21/11/2024;2024;11;21;Jueves;5;1
21/11/2024 5:02;0;1;21/11/2024;2024;11;21;Jueves;5;2
21/11/2024 5:06;0;1;21/11/2024;2024;11;21;Jueves;5;6
21/11/2024 5:07;0;1;21/11/2024;2024;11;21;Jueves;5;7
21/11/2024 5:11;0;1;21/11/2024;2024;11;21;Jueves;5;11
21/11/2024 5:12;0;1;21/11/2024;2024;11;21;Jueves;5;12
21/11/2024 5:16;0;1;21/11/2024;2024;11;21;Jueves;5;16
21/11/2024 5:17;0;1;21/11/2024;2024;11;21;Jueves;5;17
21/11/2024 5:21;0;1;21/11/2024;2024;11;21;Jueves;5;21
21/11/2024 5:22;0;1;21/11/2024;2024;11;21;Jueves;5;22
21/11/2024 5:26;0;1;21/11/2024;2024;11;21;Jueves;5;26
21/11/2024 5:27;0;1;21/11/2024;2024;11;21;Jueves;5;27
21/11/2024 5:31;0;1;21/11/2024;2024;11;21;Jueves;5;31
21/11/2024 5:32;0;1;21/11/2024;2024;11;21;Jueves;5;32
21/11/2024 5:36;0;1;21/11/2024;2024;11;21;Jueves;5;36
21/11/2024 5:37;0;1;21/11/2024;2024;11;21;Jueves;5;37
21/11/2024 5:42;0;1;21/11/2024;2024;11;21;Jueves;5;42
21/11/2024 5:46;0;1;21/11/2024;2024;11;21;Jueves;5;46
21/11/2024 5:47;0;1;21/11/2024;2024;11;21;Jueves;5;47
21/11/2024 5:51;0;1;21/11/2024;2024;11;21;Jueves;5;51
21/11/2024 5:52;0;1;21/11/2024;2024;11;21;Jueves;5;52
21/11/2024 5:56;0;1;21/11/2024;2024;11;21;Jueves;5;56
21/11/2024 5:57;0;1;21/11/2024;2024;11;21;Jueves;5;57
21/11/2024 6:01;0;1;21/11/2024;2024;11;21;Jueves;6;1
21/11/2024 6:02;0;1;21/11/2024;2024;11;21;Jueves;6;2
21/11/2024 6:06;0;1;21/11/2024;2024;11;21;Jueves;6;6
21/11/2024 6:07;0;1;21/11/2024;2024;11;21;Jueves;6;7
21/11/2024 6:11;0;1;21/11/2024;2024;11;21;Jueves;6;11
21/11/2024 6:12;0;1;21/11/2024;2024;11;21;Jueves;6;12
21/11/2024 6:16;0;1;21/11/2024;2024;11;21;Jueves;6;16
21/11/2024 6:17;0;1;21/11/2024;2024;11;21;Jueves;6;17
21/11/2024 6:21;0;1;21/11/2024;2024;11;21;Jueves;6;21
21/11/2024 6:22;0;1;21/11/2024;2024;11;21;Jueves;6;22
21/11/2024 6:26;0;1;21/11/2024;2024;11;21;Jueves;6;26
21/11/2024 6:27;0;1;21/11/2024;2024;11;21;Jueves;6;27
21/11/2024 6:31;0;1;21/11/2024;2024;11;21;Jueves;6;31
21/11/2024 6:32;0;1;21/11/2024;2024;11;21;Jueves;6;32
21/11/2024 6:36;0;1;21/11/2024;2024;11;21;Jueves;6;36
21/11/2024 6:37;0;1;21/11/2024;2024;11;21;Jueves;6;37
21/11/2024 6:41;0;1;21/11/2024;2024;11;21;Jueves;6;41
21/11/2024 6:42;0;1;21/11/2024;2024;11;21;Jueves;6;42
21/11/2024 6:46;0;1;21/11/2024;2024;11;21;Jueves;6;46
21/11/2024 6:47;0;1;21/11/2024;2024;11;21;Jueves;6;47
21/11/2024 6:51;0;1;21/11/2024;2024;11;21;Jueves;6;51
21/11/2024 6:52;0;1;21/11/2024;2024;11;21;Jueves;6;52
21/11/2024 6:57;0;1;21/11/2024;2024;11;21;Jueves;6;57
21/11/2024 7:01;0;1;21/11/2024;2024;11;21;Jueves;7;1
21/11/2024 7:02;0;1;21/11/2024;2024;11;21;Jueves;7;2
21/11/2024 7:06;0;1;21/11/2024;2024;11;21;Jueves;7;6
21/11/2024 7:07;0;1;21/11/2024;2024;11;21;Jueves;7;7
21/11/2024 7:11;0;1;21/11/2024;2024;11;21;Jueves;7;11
21/11/2024 7:12;0;1;21/11/2024;2024;11;21;Jueves;7;12
21/11/2024 7:16;0;1;21/11/2024;2024;11;21;Jueves;7;16
21/11/2024 7:17;0;1;21/11/2024;2024;11;21;Jueves;7;17
21/11/2024 7:21;2;1;21/11/2024;2024;11;21;Jueves;7;21
21/11/2024 7:22;2;1;21/11/2024;2024;11;21;Jueves;7;22
21/11/2024 7:26;2;1;21/11/2024;2024;11;21;Jueves;7;26
21/11/2024 7:27;2;1;21/11/2024;2024;11;21;Jueves;7;27
21/11/2024 7:31;2;1;21/11/2024;2024;11;21;Jueves;7;31
21/11/2024 7:32;2;1;21/11/2024;2024;11;21;Jueves;7;32
21/11/2024 7:36;2;1;21/11/2024;2024;11;21;Jueves;7;36
21/11/2024 7:37;2;1;21/11/2024;2024;11;21;Jueves;7;37
21/11/2024 7:42;3;1;21/11/2024;2024;11;21;Jueves;7;42
21/11/2024 7:47;3;3;21/11/2024;2024;11;21;Jueves;7;47
21/11/2024 7:51;3;3;21/11/2024;2024;11;21;Jueves;7;51
21/11/2024 7:52;3;3;21/11/2024;2024;11;21;Jueves;7;52
21/11/2024 7:56;3;3;21/11/2024;2024;11;21;Jueves;7;56
