;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2025;11;Extremadura;6;Badajoz;06109;Quintana de la Serena;508;19;54;89;21;119;206;22;48;21;390;27
Enero de 2025;11;Extremadura;6;Badajoz;06110;Reina;15;0;0;6;0;<5;6;<5;0;6;7;0
Enero de 2025;11;Extremadura;6;Badajoz;06111;Rena;17;0;<5;<5;<5;<5;10;7;0;0;10;0
Enero de 2025;11;Extremadura;6;Badajoz;06112;Retamal de Llerena;42;0;8;6;<5;10;17;7;0;10;24;<5
Enero de 2025;11;Extremadura;6;Badajoz;06113;Ribera del Fresno;209;9;17;24;13;50;96;40;10;8;140;11
Enero de 2025;11;Extremadura;6;Badajoz;06114;Risco;15;0;<5;5;0;<5;7;<5;0;<5;11;<5
Enero de 2025;11;Extremadura;6;Badajoz;06115;Roca de la Sierra, La;120;<5;5;18;10;39;45;12;8;5;87;8
Enero de 2025;11;Extremadura;6;Badajoz;06116;Salvaleán;160;<5;9;40;5;40;63;13;<5;11;128;<5
Enero de 2025;11;Extremadura;6;Badajoz;06117;Salvatierra de los Barros;105;<5;6;20;<5;29;45;11;6;11;73;<5
Enero de 2025;11;Extremadura;6;Badajoz;06118;Sancti-Spóritus;8;<5;0;<5;<5;<5;<5;0;0;<5;6;<5
Enero de 2025;11;Extremadura;6;Badajoz;06119;San Pedro de Mérida;72;<5;11;7;6;14;33;8;<5;<5;60;<5
Enero de 2025;11;Extremadura;6;Badajoz;06120;Santa Amalia;171;<5;19;21;9;45;73;19;13;8;126;5
Enero de 2025;11;Extremadura;6;Badajoz;06121;Santa Marta;263;13;18;31;16;80;105;20;5;22;206;10
Enero de 2025;11;Extremadura;6;Badajoz;06122;Santos de Maimona, Los;544;19;61;61;20;160;223;15;25;23;447;34
Enero de 2025;11;Extremadura;6;Badajoz;06123;San Vicente de Alcántara;438;13;33;58;17;114;203;12;27;39;331;29
Enero de 2025;11;Extremadura;6;Badajoz;06124;Segura de León;183;6;9;34;5;25;104;18;12;18;127;8
Enero de 2025;11;Extremadura;6;Badajoz;06125;Siruela;100;<5;11;22;<5;18;41;5;8;<5;78;5
Enero de 2025;11;Extremadura;6;Badajoz;06126;Solana de los Barros;112;<5;15;20;9;27;39;21;<5;<5;79;6
Enero de 2025;11;Extremadura;6;Badajoz;06127;Talarrubias;196;8;13;46;6;46;77;11;<5;13;158;10
Enero de 2025;11;Extremadura;6;Badajoz;06128;Talavera la Real;265;11;26;52;11;57;108;34;19;12;190;10
Enero de 2025;11;Extremadura;6;Badajoz;06129;Tóliga;59;<5;<5;11;6;19;20;<5;<5;<5;48;<5
Enero de 2025;11;Extremadura;6;Badajoz;06130;Tamurejo;9;<5;0;<5;0;<5;5;<5;<5;0;5;0
Enero de 2025;11;Extremadura;6;Badajoz;06131;Torre de Miguel Sesmero;74;<5;12;15;<5;24;16;10;<5;<5;57;<5
Enero de 2025;11;Extremadura;6;Badajoz;06132;Torremayor;74;<5;6;13;<5;24;28;20;<5;<5;47;<5
Enero de 2025;11;Extremadura;6;Badajoz;06133;Torremejía;141;5;10;16;<5;39;67;21;6;5;98;11
Enero de 2025;11;Extremadura;6;Badajoz;06134;Trasierra;32;<5;<5;<5;<5;15;9;9;0;<5;19;<5
Enero de 2025;11;Extremadura;6;Badajoz;06135;Trujillanos;113;<5;9;19;7;25;49;5;<5;5;94;5
Enero de 2025;11;Extremadura;6;Badajoz;06136;Usagre;136;<5;6;23;<5;49;51;17;<5;20;90;5
Enero de 2025;11;Extremadura;6;Badajoz;06137;Valdecaballeros;97;5;<5;21;<5;23;42;<5;<5;7;83;0
Enero de 2025;11;Extremadura;6;Badajoz;06138;Valdetorres;65;<5;5;17;<5;9;29;8;<5;<5;47;5
Enero de 2025;11;Extremadura;6;Badajoz;06139;Valencia de las Torres;41;<5;0;14;<5;6;17;10;0;6;24;<5
Enero de 2025;11;Extremadura;6;Badajoz;06140;Valencia del Mombuey;47;<5;5;13;<5;8;15;7;<5;9;25;<5
Enero de 2025;11;Extremadura;6;Badajoz;06141;Valencia del Ventoso;128;6;6;19;6;18;73;13;13;9;86;7
Enero de 2025;11;Extremadura;6;Badajoz;06142;Valverde de Burguillos;15;<5;<5;<5;<5;<5;8;<5;<5;0;12;<5
Enero de 2025;11;Extremadura;6;Badajoz;06143;Valverde de Leganés;228;10;30;31;11;54;92;36;8;18;157;9
Enero de 2025;11;Extremadura;6;Badajoz;06144;Valverde de Llerena;59;<5;<5;14;<5;14;24;16;6;<5;30;<5
Enero de 2025;11;Extremadura;6;Badajoz;06145;Valverde de Mérida;73;<5;5;8;9;19;30;7;<5;<5;57;5
Enero de 2025;11;Extremadura;6;Badajoz;06146;Valle de la Serena;129;5;8;26;5;36;49;10;<5;10;101;5
Enero de 2025;11;Extremadura;6;Badajoz;06147;Valle de Matamoros;31;<5;<5;17;<5;<5;8;<5;10;6;11;<5
Enero de 2025;11;Extremadura;6;Badajoz;06148;Valle de Santa Ana;92;<5;5;14;<5;27;40;<5;13;7;66;<5
Enero de 2025;11;Extremadura;6;Badajoz;06149;Villafranca de los Barros;815;30;80;118;40;193;354;59;39;39;632;46
Enero de 2025;11;Extremadura;6;Badajoz;06150;Villagarcía de la Torre;68;<5;9;20;0;16;21;8;5;13;41;<5
Enero de 2025;11;Extremadura;6;Badajoz;06151;Villagonzalo;71;<5;6;6;6;20;30;19;<5;<5;44;<5
Enero de 2025;11;Extremadura;6;Badajoz;06152;Villalba de los Barros;71;<5;9;9;9;15;26;17;<5;<5;45;5
Enero de 2025;11;Extremadura;6;Badajoz;06153;Villanueva de la Serena;1552;70;167;272;72;343;628;166;74;87;1106;119
Enero de 2025;11;Extremadura;6;Badajoz;06154;Villanueva del Fresno;274;20;26;55;15;68;90;38;9;<5;214;9
Enero de 2025;11;Extremadura;6;Badajoz;06155;Villar del Rey;183;<5;17;33;8;40;82;18;6;6;151;<5
Enero de 2025;11;Extremadura;6;Badajoz;06156;Villar de Rena;57;<5;6;9;<5;16;23;7;<5;<5;44;<5
Enero de 2025;11;Extremadura;6;Badajoz;06157;Villarta de los Montes;39;0;<5;12;<5;6;16;<5;<5;<5;31;0
Enero de 2025;11;Extremadura;6;Badajoz;06158;Zafra;1171;45;148;214;37;281;446;31;74;47;963;56
Enero de 2025;11;Extremadura;6;Badajoz;06159;Zahános;183;9;18;24;8;66;58;45;11;13;106;8
Enero de 2025;11;Extremadura;6;Badajoz;06160;Zalamea de la Serena;301;15;47;51;10;75;103;37;12;8;229;15
Enero de 2025;11;Extremadura;6;Badajoz;06161;Zarza-Capilla;19;0;<5;<5;<5;5;5;<5;<5;0;14;0
Enero de 2025;11;Extremadura;6;Badajoz;06162;Zarza, La;230;10;15;43;9;49;104;18;9;15;178;10
Enero de 2025;11;Extremadura;6;Badajoz;06901;Valdelacalzada;117;<5;23;19;<5;30;39;31;5;13;61;7
Enero de 2025;11;Extremadura;6;Badajoz;06902;Pueblonuevo del Guadiana;93;5;12;16;<5;22;35;28;<5;<5;54;6
Enero de 2025;11;Extremadura;6;Badajoz;06903;Guadiana;117;<5;12;24;8;21;48;19;6;16;72;<5
Enero de 2025;11;Extremadura;10;Cáceres;10001;Abadía;29;<5;0;<5;<5;10;12;0;0;<5;25;<5
Enero de 2025;11;Extremadura;10;Cáceres;10002;Abertura;28;<5;<5;7;<5;<5;10;5;<5;<5;18;<5
Enero de 2025;11;Extremadura;10;Cáceres;10003;Acebo;47;0;6;15;0;11;15;<5;<5;5;35;<5
Enero de 2025;11;Extremadura;10;Cáceres;10004;Acehóche;42;<5;6;5;<5;18;7;<5;<5;<5;31;<5
Enero de 2025;11;Extremadura;10;Cáceres;10005;Aceituna;25;0;<5;9;<5;7;<5;<5;<5;5;15;0
Enero de 2025;11;Extremadura;10;Cáceres;10006;Ahigal;73;<5;5;23;<5;15;27;8;5;8;51;<5
Enero de 2025;11;Extremadura;10;Cáceres;10007;Albaló;35;<5;5;9;0;<5;17;<5;<5;9;22;0
Enero de 2025;11;Extremadura;10;Cáceres;10008;Alcántara;71;6;12;12;<5;11;26;0;<5;<5;63;<5
Enero de 2025;11;Extremadura;10;Cáceres;10009;Alcollarán;26;0;<5;5;<5;<5;15;6;<5;<5;17;<5
Enero de 2025;11;Extremadura;10;Cáceres;10010;AlcuÓscar;148;7;13;49;5;28;46;10;5;15;114;<5
Enero de 2025;11;Extremadura;10;Cáceres;10011;Aldeacentenera;31;<5;<5;7;<5;<5;13;<5;<5;<5;25;<5
Enero de 2025;11;Extremadura;10;Cáceres;10012;Aldea del Cano;43;<5;6;13;<5;6;13;<5;<5;<5;38;<5
Enero de 2025;11;Extremadura;10;Cáceres;10013;Aldea del Obispo, La;17;<5;<5;6;0;<5;7;<5;0;<5;15;0
Enero de 2025;11;Extremadura;10;Cáceres;10014;Aldeanueva de la Vera;95;<5;7;29;<5;20;33;8;<5;12;70;<5
Enero de 2025;11;Extremadura;10;Cáceres;10015;Aldeanueva del Camino;49;0;5;13;<5;8;22;<5;<5;<5;42;0
Enero de 2025;11;Extremadura;10;Cáceres;10016;Aldehuela de Jerte;29;0;5;6;<5;8;7;0;<5;<5;24;<5
Enero de 2025;11;Extremadura;10;Cáceres;10017;Alía;48;0;6;12;<5;6;22;<5;0;9;32;<5
Enero de 2025;11;Extremadura;10;Cáceres;10018;Aliseda;133;<5;11;21;7;29;62;11;<5;5;109;<5
Enero de 2025;11;Extremadura;10;Cáceres;10019;Almaraz;84;<5;10;14;<5;20;34;<5;12;11;56;<5
Enero de 2025;11;Extremadura;10;Cáceres;10020;Almoharán;123;<5;10;34;8;31;38;19;11;8;82;<5
Enero de 2025;11;Extremadura;10;Cáceres;10021;Arroyo de la Luz;430;8;46;104;10;86;176;9;16;46;342;17
Enero de 2025;11;Extremadura;10;Cáceres;10022;Arroyomolinos de la Vera;24;<5;<5;7;<5;<5;8;6;0;0;17;<5
Enero de 2025;11;Extremadura;10;Cáceres;10023;Arroyomolinos;46;<5;6;11;0;8;20;<5;<5;5;34;<5
Enero de 2025;11;Extremadura;10;Cáceres;10024;Baíos de Montemayor;34;<5;10;9;0;6;7;0;<5;5;25;0
Enero de 2025;11;Extremadura;10;Cáceres;10025;Barrado;16;<5;<5;<5;<5;<5;8;<5;<5;<5;9;<5
Enero de 2025;11;Extremadura;10;Cáceres;10026;Belvós de Monroy;45;<5;<5;10;<5;13;17;<5;10;<5;30;0
Enero de 2025;11;Extremadura;10;Cáceres;10027;Benquerencia;5;<5;0;<5;0;<5;<5;0;0;0;5;0
Enero de 2025;11;Extremadura;10;Cáceres;10028;Berrocalejo;7;0;0;<5;<5;0;<5;<5;0;0;6;0
Enero de 2025;11;Extremadura;10;Cáceres;10029;Berzocana;27;0;<5;7;0;<5;15;<5;<5;0;24;0
Enero de 2025;11;Extremadura;10;Cáceres;10030;Bohonal de Ibor;33;<5;<5;8;<5;7;11;<5;5;<5;20;<5
Enero de 2025;11;Extremadura;10;Cáceres;10031;Botija;12;0;<5;<5;0;<5;6;0;<5;<5;8;<5
Enero de 2025;11;Extremadura;10;Cáceres;10032;Brozas;82;5;12;11;<5;24;28;5;<5;10;60;<5
Enero de 2025;11;Extremadura;10;Cáceres;10033;Cabaías del Castillo;31;0;<5;7;<5;9;12;<5;<5;<5;24;<5
Enero de 2025;11;Extremadura;10;Cáceres;10034;Cabezabellosa;20;<5;<5;6;0;5;<5;<5;0;<5;14;0
Enero de 2025;11;Extremadura;10;Cáceres;10035;Cabezuela del Valle;56;0;5;16;<5;13;20;6;<5;9;36;<5
Enero de 2025;11;Extremadura;10;Cáceres;10036;Cabrero;13;<5;<5;<5;<5;<5;<5;<5;0;0;9;<5
Enero de 2025;11;Extremadura;10;Cáceres;10037;Cáceres;6339;241;938;1375;219;1400;2166;110;246;406;5029;548
Enero de 2025;11;Extremadura;10;Cáceres;10038;Cachorrilla;<5;0;<5;0;0;<5;<5;0;0;0;<5;0
Enero de 2025;11;Extremadura;10;Cáceres;10039;Cadalso;33;<5;<5;11;0;6;11;5;<5;<5;21;<5
Enero de 2025;11;Extremadura;10;Cáceres;10040;Calzadilla;25;<5;6;8;<5;<5;6;<5;<5;9;13;0
Enero de 2025;11;Extremadura;10;Cáceres;10041;Caminomorisco;66;<5;9;22;0;16;15;6;<5;7;51;0
Enero de 2025;11;Extremadura;10;Cáceres;10042;Campillo de Deleitosa;6;<5;0;<5;0;<5;<5;<5;0;0;5;0
Enero de 2025;11;Extremadura;10;Cáceres;10043;Campo Lugar;48;<5;6;6;<5;8;21;11;<5;<5;30;<5
Enero de 2025;11;Extremadura;10;Cáceres;10044;Caíamero;106;<5;13;18;<5;22;46;8;7;12;75;<5
Enero de 2025;11;Extremadura;10;Cáceres;10045;Caíaveral;84;0;9;24;<5;16;32;<5;<5;9;70;0
Enero de 2025;11;Extremadura;10;Cáceres;10046;Carbajo;11;0;<5;<5;0;<5;5;0;0;<5;10;0
Enero de 2025;11;Extremadura;10;Cáceres;10047;Carcaboso;81;<5;5;16;<5;21;32;5;<5;<5;65;<5
Enero de 2025;11;Extremadura;10;Cáceres;10048;Carrascalejo;7;0;0;<5;<5;<5;<5;<5;0;0;6;0
Enero de 2025;11;Extremadura;10;Cáceres;10049;Casar de Cáceres;283;8;28;64;12;80;91;7;29;24;204;19
Enero de 2025;11;Extremadura;10;Cáceres;10050;Casar de Palomero;48;<5;8;17;<5;8;10;<5;<5;8;34;<5
Enero de 2025;11;Extremadura;10;Cáceres;10051;Casares de las Hurdes;5;<5;0;0;<5;0;<5;0;0;0;5;0
Enero de 2025;11;Extremadura;10;Cáceres;10052;Casas de Don Antonio;13;<5;5;<5;0;<5;<5;0;0;0;13;0
Enero de 2025;11;Extremadura;10;Cáceres;10053;Casas de Don Gómez;39;6;5;13;<5;6;8;<5;<5;<5;28;6
Enero de 2025;11;Extremadura;10;Cáceres;10054;Casas del Castaíar;28;<5;<5;10;0;<5;14;<5;0;5;21;0
Enero de 2025;11;Extremadura;10;Cáceres;10055;Casas del Monte;57;0;<5;15;<5;13;21;<5;7;5;42;<5
Enero de 2025;11;Extremadura;10;Cáceres;10056;Casas de Millán;44;0;<5;8;<5;12;20;<5;<5;<5;35;<5
Enero de 2025;11;Extremadura;10;Cáceres;10057;Casas de Miravete;11;0;<5;5;0;<5;<5;0;<5;0;9;0
Enero de 2025;11;Extremadura;10;Cáceres;10058;Casatejada;76;6;7;12;5;20;26;15;<5;<5;51;<5
Enero de 2025;11;Extremadura;10;Cáceres;10059;Casillas de Coria;23;0;<5;5;<5;6;8;<5;<5;<5;18;0
Enero de 2025;11;Extremadura;10;Cáceres;10060;Castaíar de Ibor;69;<5;7;17;<5;16;26;7;<5;5;52;<5
Enero de 2025;11;Extremadura;10;Cáceres;10061;Ceclaván;122;7;13;43;7;22;30;6;9;28;72;7
Enero de 2025;11;Extremadura;10;Cáceres;10062;Cedillo;22;0;<5;9;0;<5;9;<5;<5;<5;15;0
Enero de 2025;11;Extremadura;10;Cáceres;10063;Cerezo;11;0;0;<5;0;<5;5;<5;<5;0;9;0
Enero de 2025;11;Extremadura;10;Cáceres;10064;Cilleros;105;10;11;27;8;25;24;7;5;10;73;10
Enero de 2025;11;Extremadura;10;Cáceres;10065;Collado de la Vera;9;0;0;<5;0;<5;<5;0;<5;0;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10066;Conquista de la Sierra;23;<5;<5;8;0;<5;8;<5;<5;<5;17;<5
Enero de 2025;11;Extremadura;10;Cáceres;10067;Coria;836;33;110;203;28;159;303;52;38;103;599;44
Enero de 2025;11;Extremadura;10;Cáceres;10068;Cuacos de Yuste;40;<5;<5;7;0;10;17;0;8;<5;28;<5
Enero de 2025;11;Extremadura;10;Cáceres;10069;Cumbre, La;43;<5;5;14;<5;7;13;<5;<5;10;30;<5
Enero de 2025;11;Extremadura;10;Cáceres;10070;Deleitosa;33;<5;<5;8;<5;<5;13;0;<5;<5;26;<5
Enero de 2025;11;Extremadura;10;Cáceres;10071;Descargamaría;11;<5;0;6;0;0;<5;<5;<5;<5;6;<5
Enero de 2025;11;Extremadura;10;Cáceres;10072;Eljas;49;<5;5;23;<5;6;12;8;<5;14;24;<5
Enero de 2025;11;Extremadura;10;Cáceres;10073;Escurial;64;0;9;20;<5;11;20;9;9;6;39;<5
Enero de 2025;11;Extremadura;10;Cáceres;10075;Fresnedoso de Ibor;29;0;<5;8;<5;7;11;0;<5;5;23;0
Enero de 2025;11;Extremadura;10;Cáceres;10076;Galisteo;73;<5;7;13;5;11;34;<5;<5;8;58;<5
Enero de 2025;11;Extremadura;10;Cáceres;10077;Garciaz;54;<5;6;11;<5;11;23;<5;<5;<5;43;<5
Enero de 2025;11;Extremadura;10;Cáceres;10078;Garganta, La;21;<5;<5;6;<5;0;11;0;<5;<5;14;0
Enero de 2025;11;Extremadura;10;Cáceres;10079;Garganta la Olla;54;0;7;20;<5;9;17;6;<5;7;36;<5
Enero de 2025;11;Extremadura;10;Cáceres;10080;Gargantilla;15;0;<5;7;<5;<5;<5;0;<5;<5;13;0
Enero de 2025;11;Extremadura;10;Cáceres;10081;Gargíera;14;0;<5;<5;<5;<5;5;0;<5;0;12;0
Enero de 2025;11;Extremadura;10;Cáceres;10082;Garrovillas de Alconótar;174;<5;23;47;<5;31;66;<5;8;23;139;<5
Enero de 2025;11;Extremadura;10;Cáceres;10083;Garván;16;0;<5;<5;0;<5;8;<5;<5;0;14;0
Enero de 2025;11;Extremadura;10;Cáceres;10084;Gata;83;<5;10;26;0;18;28;12;6;9;53;<5
Enero de 2025;11;Extremadura;10;Cáceres;10085;Gordo, El;24;<5;<5;6;<5;<5;11;<5;<5;<5;13;<5
Enero de 2025;11;Extremadura;10;Cáceres;10086;Granja, La;16;0;<5;5;0;<5;6;<5;0;<5;11;0
Enero de 2025;11;Extremadura;10;Cáceres;10087;Guadalupe;110;5;19;33;<5;19;33;16;<5;13;77;<5
Enero de 2025;11;Extremadura;10;Cáceres;10088;Guijo de Coria;22;<5;<5;5;<5;<5;12;<5;0;0;19;<5
Enero de 2025;11;Extremadura;10;Cáceres;10089;Guijo de Galisteo;90;<5;8;23;6;30;21;<5;<5;11;69;5
Enero de 2025;11;Extremadura;10;Cáceres;10090;Guijo de Granadilla;33;<5;<5;18;<5;<5;9;<5;<5;<5;28;0
Enero de 2025;11;Extremadura;10;Cáceres;10091;Guijo de Santa Bárbara;22;0;<5;5;<5;6;7;<5;0;<5;17;<5
Enero de 2025;11;Extremadura;10;Cáceres;10092;Herguijuela;29;<5;6;7;<5;<5;12;<5;<5;<5;24;0
Enero de 2025;11;Extremadura;10;Cáceres;10093;Hernán-Pérez;34;0;7;10;0;7;10;5;<5;0;27;<5
Enero de 2025;11;Extremadura;10;Cáceres;10094;Herrera de Alcántara;13;<5;<5;<5;0;<5;<5;0;0;<5;11;0
Enero de 2025;11;Extremadura;10;Cáceres;10095;Herreruela;18;<5;<5;<5;0;5;7;<5;<5;<5;9;0
Enero de 2025;11;Extremadura;10;Cáceres;10096;Hervós;265;9;25;65;8;43;115;7;14;14;222;8
Enero de 2025;11;Extremadura;10;Cáceres;10097;Higuera;8;0;0;<5;<5;<5;<5;0;0;0;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10098;Hinojal;24;<5;0;7;0;6;10;0;0;<5;23;0
Enero de 2025;11;Extremadura;10;Cáceres;10099;Holguera;35;<5;<5;13;<5;7;5;<5;0;6;26;<5
Enero de 2025;11;Extremadura;10;Cáceres;10100;Hoyos;95;<5;15;26;<5;20;29;7;6;9;72;<5
Enero de 2025;11;Extremadura;10;Cáceres;10101;Huólaga;31;<5;5;<5;<5;9;9;<5;0;<5;22;6
Enero de 2025;11;Extremadura;10;Cáceres;10102;Ibahernando;42;<5;5;8;<5;15;11;0;<5;<5;37;0
Enero de 2025;11;Extremadura;10;Cáceres;10103;Jaraicejo;20;<5;<5;<5;0;<5;9;<5;0;0;19;0
Enero de 2025;11;Extremadura;10;Cáceres;10104;Jaraóz de la Vera;308;13;43;62;9;78;103;33;27;24;204;20
Enero de 2025;11;Extremadura;10;Cáceres;10105;Jarandilla de la Vera;156;8;21;34;<5;29;60;11;7;6;122;10
Enero de 2025;11;Extremadura;10;Cáceres;10106;Jarilla;8;0;<5;<5;0;<5;<5;0;0;0;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10107;Jerte;46;<5;<5;17;<5;9;15;8;<5;9;24;<5
Enero de 2025;11;Extremadura;10;Cáceres;10108;Ladrillar;8;0;<5;<5;0;<5;<5;0;0;0;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10109;Logrosán;99;<5;11;17;8;26;35;6;6;<5;79;5
Enero de 2025;11;Extremadura;10;Cáceres;10110;Losar de la Vera;127;9;12;26;<5;25;51;10;10;5;92;10
Enero de 2025;11;Extremadura;10;Cáceres;10111;Madrigal de la Vera;105;<5;12;36;<5;13;40;11;6;11;75;<5
Enero de 2025;11;Extremadura;10;Cáceres;10112;Madrigalejo;93;0;9;23;<5;16;42;13;<5;8;67;<5
Enero de 2025;11;Extremadura;10;Cáceres;10113;Madroíera;178;<5;26;46;<5;32;69;8;8;17;142;<5
Enero de 2025;11;Extremadura;10;Cáceres;10114;Majadas;70;5;<5;12;5;23;22;7;5;9;40;9
Enero de 2025;11;Extremadura;10;Cáceres;10115;Malpartida de Cáceres;257;13;32;64;9;50;89;<5;19;18;192;24
Enero de 2025;11;Extremadura;10;Cáceres;10116;Malpartida de Plasencia;282;14;28;43;9;71;117;6;111;15;134;16
Enero de 2025;11;Extremadura;10;Cáceres;10117;Marchagaz;23;<5;0;8;<5;6;7;6;0;7;9;<5
Enero de 2025;11;Extremadura;10;Cáceres;10118;Mata de Alcántara;11;0;<5;<5;<5;<5;<5;0;0;0;11;0
Enero de 2025;11;Extremadura;10;Cáceres;10119;Membrío;42;<5;<5;9;<5;10;15;<5;<5;7;31;<5
Enero de 2025;11;Extremadura;10;Cáceres;10120;Mesas de Ibor;13;0;<5;<5;0;0;8;<5;<5;<5;8;<5
Enero de 2025;11;Extremadura;10;Cáceres;10121;Miajadas;630;31;76;96;35;158;234;82;95;37;377;39
Enero de 2025;11;Extremadura;10;Cáceres;10122;Millanes;17;<5;<5;<5;<5;<5;8;0;5;<5;11;0
Enero de 2025;11;Extremadura;10;Cáceres;10123;Mirabel;41;<5;<5;11;<5;10;14;<5;0;<5;31;<5
Enero de 2025;11;Extremadura;10;Cáceres;10124;Mohedas de Granadilla;73;<5;<5;29;<5;12;22;11;<5;16;41;<5
Enero de 2025;11;Extremadura;10;Cáceres;10125;Monroy;54;<5;8;15;5;8;17;6;<5;6;37;<5
Enero de 2025;11;Extremadura;10;Cáceres;10126;Montánchez;100;<5;10;35;<5;18;34;9;7;12;70;<5
Enero de 2025;11;Extremadura;10;Cáceres;10127;Montehermoso;374;20;37;69;13;106;129;22;13;38;284;17
Enero de 2025;11;Extremadura;10;Cáceres;10128;Moraleja;444;17;54;113;12;103;145;33;33;43;318;17
Enero de 2025;11;Extremadura;10;Cáceres;10129;Morcillo;34;<5;<5;8;<5;7;10;<5;0;5;23;<5
Enero de 2025;11;Extremadura;10;Cáceres;10130;Navaconcejo;75;<5;<5;15;<5;19;31;14;<5;12;47;0
Enero de 2025;11;Extremadura;10;Cáceres;10131;Navalmoral de la Mata;1201;63;178;199;70;288;403;143;117;74;708;159
Enero de 2025;11;Extremadura;10;Cáceres;10132;Navalvillar de Ibor;34;<5;<5;5;<5;8;13;<5;<5;0;26;<5
Enero de 2025;11;Extremadura;10;Cáceres;10133;Navas del Madroío;134;5;10;22;7;37;53;5;<5;16;104;5
Enero de 2025;11;Extremadura;10;Cáceres;10134;Navezuelas;16;0;<5;<5;<5;<5;<5;<5;0;<5;13;0
Enero de 2025;11;Extremadura;10;Cáceres;10135;Nuíomoral;68;<5;5;31;<5;11;18;8;<5;28;30;<5
Enero de 2025;11;Extremadura;10;Cáceres;10136;Oliva de Plasencia;27;0;<5;7;<5;6;12;<5;0;<5;19;<5
Enero de 2025;11;Extremadura;10;Cáceres;10137;Palomero;25;<5;<5;5;<5;6;10;<5;0;<5;23;0
Enero de 2025;11;Extremadura;10;Cáceres;10138;Pasarán de la Vera;28;<5;<5;9;0;<5;9;<5;<5;<5;19;<5
Enero de 2025;11;Extremadura;10;Cáceres;10139;Pedroso de Acim;10;<5;<5;<5;0;0;<5;<5;<5;0;7;0
Enero de 2025;11;Extremadura;10;Cáceres;10140;Peraleda de la Mata;70;<5;7;14;<5;15;29;<5;<5;5;53;5
Enero de 2025;11;Extremadura;10;Cáceres;10141;Peraleda de San Román;27;<5;<5;<5;<5;6;11;0;0;12;15;0
Enero de 2025;11;Extremadura;10;Cáceres;10142;Perales del Puerto;82;<5;13;24;6;16;20;9;<5;8;61;<5
Enero de 2025;11;Extremadura;10;Cáceres;10143;Pescueza;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2025;11;Extremadura;10;Cáceres;10144;Pesga, La;61;0;6;20;<5;12;22;5;<5;7;46;<5
Enero de 2025;11;Extremadura;10;Cáceres;10145;Piedras Albas;8;0;0;<5;0;<5;5;<5;0;0;7;0
Enero de 2025;11;Extremadura;10;Cáceres;10146;Pinofranqueado;118;<5;9;27;6;35;39;10;<5;14;91;<5
Enero de 2025;11;Extremadura;10;Cáceres;10147;Piornal;59;<5;5;13;<5;18;15;8;<5;<5;39;6
Enero de 2025;11;Extremadura;10;Cáceres;10148;Plasencia;2894;119;381;636;141;627;990;111;200;239;2041;303
Enero de 2025;11;Extremadura;10;Cáceres;10149;Plasenzuela;35;<5;<5;9;<5;6;15;<5;<5;5;27;<5
Enero de 2025;11;Extremadura;10;Cáceres;10150;Portaje;31;<5;6;9;<5;<5;8;<5;<5;<5;20;5
Enero de 2025;11;Extremadura;10;Cáceres;10151;Portezuelo;19;0;0;5;0;5;9;0;<5;10;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10152;Pozuelo de Zarzán;31;0;<5;11;<5;6;11;6;<5;<5;18;<5
Enero de 2025;11;Extremadura;10;Cáceres;10153;Puerto de Santa Cruz;17;0;<5;6;0;<5;7;<5;0;0;15;0
Enero de 2025;11;Extremadura;10;Cáceres;10154;Rebollar;11;0;<5;<5;0;<5;5;0;<5;<5;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10155;Riolobos;73;<5;11;16;<5;21;21;5;24;11;28;5
Enero de 2025;11;Extremadura;10;Cáceres;10156;Robledillo de Gata;8;<5;<5;0;<5;<5;0;0;0;0;7;<5
Enero de 2025;11;Extremadura;10;Cáceres;10157;Robledillo de la Vera;18;<5;<5;7;0;<5;7;0;<5;<5;14;0
Enero de 2025;11;Extremadura;10;Cáceres;10158;Robledillo de Trujillo;30;0;6;11;<5;5;7;9;0;<5;17;<5
Enero de 2025;11;Extremadura;10;Cáceres;10159;Robledollano;16;0;0;7;0;<5;5;<5;<5;<5;12;0
Enero de 2025;11;Extremadura;10;Cáceres;10160;Romangordo;17;0;<5;<5;<5;7;<5;0;<5;0;14;<5
Enero de 2025;11;Extremadura;10;Cáceres;10161;Ruanes;12;0;<5;5;<5;<5;<5;<5;<5;<5;7;<5
Enero de 2025;11;Extremadura;10;Cáceres;10162;Salorino;33;<5;<5;6;0;6;17;<5;<5;5;26;0
Enero de 2025;11;Extremadura;10;Cáceres;10163;Salvatierra de Santiago;18;0;<5;8;0;<5;<5;<5;8;<5;8;0
Enero de 2025;11;Extremadura;10;Cáceres;10164;San Martín de Trevejo;41;0;<5;18;<5;8;13;<5;<5;8;26;<5
Enero de 2025;11;Extremadura;10;Cáceres;10165;Santa Ana;19;0;<5;5;0;5;7;0;0;<5;15;0
