;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Febrero de 2024;7;Castilla y León;47;Valladolid;47133;Renedo de Esgueva;117;11;9;16;<5;26;52;<5;5;<5;101;6
Febrero de 2024;7;Castilla y León;47;Valladolid;47134;Roales de Campos;8;0;<5;<5;0;0;<5;0;0;0;8;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47135;Robladillo;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47137;Roturas;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47138;Rubó de Bracamonte;10;<5;<5;<5;<5;0;<5;0;<5;0;6;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47139;Rueda;27;<5;<5;8;0;<5;12;<5;8;0;16;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47140;Saelices de Mayorga;<5;0;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47141;Salvador de Zapardiel;<5;0;0;<5;0;0;0;0;<5;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47142;San Cebrián de Mazote;5;0;0;<5;0;<5;<5;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47143;San Llorente;<5;0;0;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47144;San Martín de Valvenó;<5;0;0;0;0;0;<5;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47145;San Miguel del Arroyo;27;0;<5;9;0;7;7;<5;<5;<5;19;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47146;San Miguel del Pino;21;0;<5;<5;0;5;11;<5;<5;<5;14;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47147;San Pablo de la Moraleja;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47148;San Pedro de Latarce;15;0;<5;<5;0;5;<5;5;<5;0;6;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47149;San Pelayo;<5;<5;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47150;San Román de Hornija;6;0;<5;<5;0;<5;0;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47151;San Salvador;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47152;Santa Eufemia del Arroyo;<5;0;0;<5;0;0;0;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47153;Santervás de Campos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47154;Santibááez de Valcorba;<5;0;0;<5;0;0;<5;0;<5;<5;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47155;Santovenia de Pisuerga;259;12;35;39;14;67;92;8;19;15;199;18
Febrero de 2024;7;Castilla y León;47;Valladolid;47156;San Vicente del Palacio;9;0;<5;<5;0;<5;<5;0;0;0;8;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47157;Sardán de Duero;19;<5;<5;5;<5;<5;8;0;<5;<5;15;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47158;Seca, La;31;<5;<5;<5;<5;5;13;<5;6;<5;18;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47159;Serrada;40;<5;<5;9;<5;8;19;<5;5;<5;27;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47160;Siete Iglesias de Trabancos;16;<5;<5;<5;0;<5;8;<5;0;0;13;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47161;Simancas;178;12;26;46;<5;19;71;<5;16;12;134;14
Febrero de 2024;7;Castilla y León;47;Valladolid;47162;Tamariz de Campos;<5;0;<5;0;0;0;0;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47163;Tiedra;10;<5;<5;<5;0;0;<5;<5;0;<5;8;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47164;Tordehumos;17;0;<5;7;<5;<5;6;<5;<5;0;12;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47165;Tordesillas;453;24;48;79;25;87;190;30;47;24;306;46
Febrero de 2024;7;Castilla y León;47;Valladolid;47166;Torrecilla de la Abadesa;10;0;<5;<5;<5;<5;<5;<5;<5;0;6;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47167;Torrecilla de la Orden;12;0;<5;<5;0;<5;5;<5;0;0;11;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47168;Torrecilla de la Torre;<5;0;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47169;Torre de Esgueva;<5;0;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47170;Torre de Peíafiel;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47171;Torrelobatán;10;<5;<5;<5;0;<5;<5;0;0;0;8;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47172;Torrescórcela;5;0;<5;<5;0;<5;<5;<5;<5;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47173;Traspinedo;51;<5;6;20;0;<5;21;5;8;6;31;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47174;Trigueros del Valle;9;0;0;<5;<5;<5;5;0;0;0;8;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47175;Tudela de Duero;424;12;43;103;21;80;165;31;43;36;286;28
Febrero de 2024;7;Castilla y León;47;Valladolid;47176;Unián de Campos, La;5;0;0;<5;0;<5;<5;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47177;Urones de Castroponce;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47178;Urueía;<5;<5;0;<5;<5;0;0;<5;<5;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47179;Valbuena de Duero;12;<5;<5;<5;0;0;5;<5;<5;<5;7;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47180;Valdearcos de la Vega;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47181;Valdenebro de los Valles;13;<5;<5;<5;0;5;<5;<5;0;<5;8;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47182;Valdestillas;83;5;14;16;<5;15;30;<5;7;7;61;6
Febrero de 2024;7;Castilla y León;47;Valladolid;47183;Valdunquillo;7;0;<5;<5;0;<5;<5;<5;0;0;5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47184;Valoria la Buena;14;<5;<5;6;0;<5;<5;0;<5;0;13;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47185;Valverde de Campos;<5;0;0;0;0;<5;<5;<5;0;<5;0;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47186;Valladolid;15282;729;2132;3385;732;3167;5137;824;1024;913;10525;1996
Febrero de 2024;7;Castilla y León;47;Valladolid;47187;Vega de Ruiponce;<5;0;0;0;0;0;<5;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47188;Vega de Valdetronco;<5;<5;0;<5;0;0;0;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47189;Velascólvaro;11;0;0;<5;<5;<5;7;<5;0;0;10;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47190;Velilla;<5;0;0;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47191;Velliza;5;<5;0;<5;0;0;<5;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47192;Ventosa de la Cuesta;7;0;<5;<5;<5;<5;<5;0;<5;0;5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47193;Viana de Cega;56;<5;15;10;<5;8;20;0;5;<5;44;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47194;Viloria;12;0;<5;5;0;0;<5;<5;<5;<5;7;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47195;Villabóáez;12;0;<5;6;0;<5;<5;0;6;0;6;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47196;Villabaruz de Campos;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47197;Villabrógima;33;0;6;8;0;8;11;<5;<5;<5;18;5
Febrero de 2024;7;Castilla y León;47;Valladolid;47198;Villacarralán;<5;0;<5;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47199;Villacid de Campos;<5;0;<5;<5;0;<5;0;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47200;Villaco;<5;0;0;0;<5;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47203;Villafrades de Campos;6;0;<5;<5;0;<5;0;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47204;Villafranca de Duero;9;<5;0;<5;<5;<5;<5;<5;0;<5;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47205;Villafrechós;20;0;<5;6;<5;<5;7;5;0;<5;11;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47206;Villafuerte;<5;0;<5;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47207;Villagarcía de Campos;7;<5;0;0;0;<5;<5;<5;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47208;Villagómez la Nueva;<5;0;0;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47209;Villalán de Campos;<5;0;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47210;Villalar de los Comuneros;5;0;<5;0;0;<5;<5;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47211;Villalba de la Loma;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47212;Villalba de los Alcores;14;<5;5;<5;0;<5;5;0;<5;<5;10;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47213;Villalbarba;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47214;Villalán de Campos;45;<5;<5;11;0;9;21;<5;<5;<5;37;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47215;Villamuriel de Campos;<5;0;0;<5;0;0;<5;<5;<5;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47216;Villán de Tordesillas;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47217;Villanubla;116;<5;14;24;<5;36;36;<5;10;7;89;7
Febrero de 2024;7;Castilla y León;47;Valladolid;47218;Villanueva de Duero;65;<5;9;22;<5;10;19;6;6;5;47;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47219;Villanueva de la Condesa;7;<5;0;<5;0;<5;<5;<5;0;0;5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47220;Villanueva de los Caballeros;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47221;Villanueva de los Infantes;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47222;Villanueva de San Mancio;<5;0;0;0;0;<5;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47223;Villardefrades;10;0;0;<5;0;<5;7;<5;0;0;8;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47224;Villarmentero de Esgueva;6;0;<5;<5;0;<5;<5;0;<5;0;5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47225;Villasexmir;<5;0;<5;0;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47226;Villavaquerán;5;0;<5;<5;0;<5;0;0;0;0;5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47227;Villavellid;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47228;Villaverde de Medina;27;0;<5;<5;<5;5;13;<5;<5;<5;21;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47229;Villavicencio de los Caballeros;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Febrero de 2024;7;Castilla y León;47;Valladolid;47230;Wamba;7;0;0;<5;0;0;5;0;<5;0;5;<5
Febrero de 2024;7;Castilla y León;47;Valladolid;47231;Zaratán;212;8;26;37;10;43;88;<5;16;13;170;12
Febrero de 2024;7;Castilla y León;47;Valladolid;47232;Zarza, La;6;0;0;<5;0;<5;<5;0;0;0;6;0
Febrero de 2024;7;Castilla y León;49;Zamora;49002;Abezames;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49003;Alcaíices;50;<5;12;15;0;10;9;<5;<5;<5;37;5
Febrero de 2024;7;Castilla y León;49;Zamora;49004;Alcubilla de Nogales;5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49005;Alfaraz de Sayago;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49006;Algodre;11;<5;<5;<5;0;<5;5;0;<5;0;7;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49007;Almaraz de Duero;14;0;<5;5;0;<5;<5;0;<5;<5;9;0
Febrero de 2024;7;Castilla y León;49;Zamora;49008;Almeida de Sayago;24;<5;<5;7;<5;<5;5;<5;0;<5;19;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49009;Andavías;17;<5;<5;<5;0;<5;6;0;<5;0;11;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49010;Arcenillas;27;<5;5;<5;0;5;12;<5;<5;0;24;0
Febrero de 2024;7;Castilla y León;49;Zamora;49011;Arcos de la Polvorosa;12;0;<5;7;0;<5;<5;0;<5;<5;7;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49012;Argañán;<5;0;<5;0;0;<5;0;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49013;Argujillo;5;0;<5;<5;0;<5;<5;0;<5;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49014;Arquillinos;<5;0;0;<5;0;<5;0;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49015;Arrabalde;8;0;<5;<5;0;0;<5;0;0;<5;5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49016;Aspariegos;16;0;<5;<5;0;<5;5;<5;0;<5;13;0
Febrero de 2024;7;Castilla y León;49;Zamora;49017;Asturianos;16;0;0;5;0;<5;7;0;<5;<5;11;0
Febrero de 2024;7;Castilla y León;49;Zamora;49018;Ayoó de Vidriales;11;0;0;7;0;<5;<5;0;<5;<5;8;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49019;Barcial del Barco;10;0;<5;<5;0;<5;<5;0;<5;0;9;0
Febrero de 2024;7;Castilla y León;49;Zamora;49020;Belver de los Montes;11;0;0;6;0;<5;<5;<5;0;0;10;0
Febrero de 2024;7;Castilla y León;49;Zamora;49021;Benavente;1276;41;153;251;64;290;477;59;69;59;951;138
Febrero de 2024;7;Castilla y León;49;Zamora;49022;Benegiles;11;0;<5;<5;0;<5;<5;0;0;0;10;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49023;Bermillo de Sayago;28;<5;<5;13;0;<5;8;<5;<5;<5;22;0
Febrero de 2024;7;Castilla y León;49;Zamora;49024;Bóveda de Toro, La;13;0;0;5;<5;<5;6;<5;0;0;8;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49025;Bretó;5;0;<5;<5;0;0;<5;0;0;<5;<5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49026;Bretocino;11;<5;<5;<5;0;0;<5;0;<5;<5;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49027;Brime de Sog;10;0;<5;<5;0;<5;<5;0;<5;<5;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49028;Brime de Urz;6;0;0;<5;0;<5;<5;0;0;0;6;0
Febrero de 2024;7;Castilla y León;49;Zamora;49029;Burganes de Valverde;40;<5;<5;11;<5;7;14;<5;0;0;34;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49030;Bustillo del Oro;<5;0;0;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49031;Cabaías de Sayago;5;0;<5;<5;0;0;<5;<5;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49032;Calzadilla de Tera;13;0;0;5;<5;<5;6;<5;0;<5;9;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49033;Camarzana de Tera;39;0;8;16;0;8;7;0;5;<5;29;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49034;Caíizal;20;<5;0;6;<5;7;5;0;<5;0;19;0
Febrero de 2024;7;Castilla y León;49;Zamora;49035;Caíizo;<5;0;0;0;<5;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49036;Carbajales de Alba;10;0;<5;<5;0;<5;<5;<5;0;<5;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49037;Carbellino;7;0;<5;<5;0;0;<5;0;<5;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49038;Casaseca de Campeán;7;<5;0;<5;<5;<5;<5;0;0;<5;5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49039;Casaseca de las Chanas;23;<5;<5;5;0;5;8;0;<5;<5;15;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49040;Castrillo de la Guareía;6;0;0;0;0;<5;<5;<5;0;0;5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49041;Castrogonzalo;16;<5;<5;6;<5;<5;5;<5;0;<5;12;0
Febrero de 2024;7;Castilla y León;49;Zamora;49042;Castronuevo;8;0;0;<5;0;<5;<5;<5;0;0;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49043;Castroverde de Campos;7;0;0;<5;0;0;5;0;<5;0;6;0
Febrero de 2024;7;Castilla y León;49;Zamora;49044;Cazurra;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;49;Zamora;49046;Cerecinos de Campos;14;<5;0;6;0;0;7;<5;<5;<5;9;0
Febrero de 2024;7;Castilla y León;49;Zamora;49047;Cerecinos del Carrizal;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49048;Cernadilla;5;0;0;<5;<5;0;<5;0;0;0;5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49050;Cobreros;28;0;<5;11;0;<5;10;<5;<5;<5;21;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49052;Coomonte;9;0;<5;<5;<5;<5;<5;0;<5;0;7;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49053;Coreses;85;6;11;15;<5;15;37;<5;7;<5;65;7
Febrero de 2024;7;Castilla y León;49;Zamora;49054;Corrales del Vino;52;<5;9;12;<5;8;20;<5;<5;<5;38;5
Febrero de 2024;7;Castilla y León;49;Zamora;49055;Cotanes del Monte;<5;0;0;<5;<5;0;<5;<5;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49056;Cubillos;18;<5;<5;7;0;5;<5;<5;<5;0;16;0
Febrero de 2024;7;Castilla y León;49;Zamora;49057;Cubo de Benavente;<5;0;0;<5;0;0;0;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49058;Cubo de Tierra del Vino, El;17;<5;<5;6;<5;<5;<5;<5;0;<5;11;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49059;Cuelgamures;8;0;0;<5;0;<5;<5;<5;0;0;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49061;Entrala;8;0;<5;<5;0;<5;<5;<5;<5;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49062;Espadaíedo;8;0;<5;<5;0;0;<5;0;0;<5;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49063;Faramontanos de Tábara;19;0;0;10;0;<5;6;<5;0;<5;15;0
Febrero de 2024;7;Castilla y León;49;Zamora;49064;Fariza;16;<5;<5;<5;<5;<5;<5;<5;<5;0;14;0
Febrero de 2024;7;Castilla y León;49;Zamora;49065;Fermoselle;66;<5;8;36;0;<5;16;<5;<5;11;46;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49066;Ferreras de Abajo;25;<5;<5;8;0;<5;9;<5;<5;0;19;0
Febrero de 2024;7;Castilla y León;49;Zamora;49067;Ferreras de Arriba;14;0;0;6;0;<5;6;<5;0;<5;10;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49068;Ferreruela;15;0;<5;8;<5;<5;<5;0;<5;<5;11;0
Febrero de 2024;7;Castilla y León;49;Zamora;49069;Figueruela de Arriba;11;0;<5;6;0;<5;<5;0;0;<5;8;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49071;Fonfría;32;<5;<5;8;0;<5;16;0;<5;<5;26;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49075;Fresno de la Polvorosa;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49076;Fresno de la Ribera;19;<5;<5;<5;<5;<5;6;<5;<5;0;15;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49077;Fresno de Sayago;7;0;<5;<5;0;<5;<5;0;<5;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49078;Friera de Valverde;<5;0;0;0;0;<5;<5;0;0;0;<5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49079;Fuente Encalada;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49080;Fuentelapeía;21;<5;<5;5;0;6;6;<5;<5;<5;16;0
Febrero de 2024;7;Castilla y León;49;Zamora;49081;Fuentesaóco;77;<5;11;17;<5;21;25;<5;<5;5;57;7
Febrero de 2024;7;Castilla y León;49;Zamora;49082;Fuentes de Ropel;14;<5;<5;<5;<5;<5;6;0;<5;<5;9;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49083;Fuentesecas;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;49;Zamora;49084;Fuentespreadas;10;<5;<5;<5;0;<5;<5;<5;<5;0;6;0
Febrero de 2024;7;Castilla y León;49;Zamora;49085;Galende;52;<5;<5;22;<5;6;18;<5;<5;<5;43;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49086;Gallegos del Pan;6;0;<5;<5;0;<5;<5;0;<5;0;<5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49087;Gallegos del Río;20;0;<5;16;0;<5;<5;<5;<5;<5;14;0
Febrero de 2024;7;Castilla y León;49;Zamora;49088;Gamones;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49090;Gema;10;0;0;5;<5;<5;<5;0;<5;0;8;0
Febrero de 2024;7;Castilla y León;49;Zamora;49091;Granja de Moreruela;14;0;<5;<5;<5;<5;7;0;0;<5;11;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49092;Granucillo;7;0;<5;<5;0;0;<5;<5;0;0;6;0
Febrero de 2024;7;Castilla y León;49;Zamora;49093;Guarrate;10;0;<5;<5;0;0;7;<5;0;0;8;0
Febrero de 2024;7;Castilla y León;49;Zamora;49094;Hermisende;8;0;0;5;0;<5;<5;0;<5;0;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49095;Hiniesta, La;21;0;<5;5;<5;<5;10;<5;0;<5;18;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49096;Jambrina;7;0;0;6;0;<5;0;0;0;<5;5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49097;Justel;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49098;Losacino;7;0;0;<5;0;<5;<5;<5;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49099;Losacio;5;0;<5;<5;0;0;<5;0;<5;0;<5;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49100;Lubián;17;0;<5;9;0;<5;5;<5;<5;<5;11;0
Febrero de 2024;7;Castilla y León;49;Zamora;49101;Luelmo;9;<5;<5;<5;<5;<5;0;<5;0;0;6;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49102;Maderal, El;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49103;Madridanos;19;0;<5;<5;<5;5;5;<5;<5;<5;12;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49104;Mahide;14;0;<5;8;0;<5;<5;<5;0;<5;9;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49105;Maire de Castroponce;<5;0;<5;<5;0;0;0;0;<5;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49107;Malva;5;0;<5;<5;0;<5;<5;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49108;Manganeses de la Lampreana;21;0;<5;7;<5;<5;7;<5;<5;<5;14;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49109;Manganeses de la Polvorosa;53;<5;<5;15;<5;9;19;9;<5;<5;39;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49110;Manzanal de Arriba;21;0;<5;11;0;<5;7;0;<5;0;20;0
Febrero de 2024;7;Castilla y León;49;Zamora;49111;Manzanal del Barco;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49112;Manzanal de los Infantes;9;<5;<5;<5;0;<5;<5;<5;0;0;7;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49113;Matilla de Arzán;7;0;<5;<5;0;<5;<5;0;<5;<5;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49114;Matilla la Seca;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49115;Mayalde;8;0;0;5;0;<5;<5;<5;<5;<5;5;0
Febrero de 2024;7;Castilla y León;49;Zamora;49116;Melgar de Tera;15;<5;<5;<5;<5;5;5;0;<5;<5;10;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49117;Micereces de Tera;12;<5;<5;<5;0;<5;5;0;<5;0;10;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49118;Milles de la Polvorosa;14;<5;<5;5;0;<5;<5;0;<5;<5;11;0
Febrero de 2024;7;Castilla y León;49;Zamora;49119;Molacillos;8;<5;<5;<5;0;<5;<5;<5;0;0;7;0
Febrero de 2024;7;Castilla y León;49;Zamora;49120;Molezuelas de la Carballeda;0;0;0;0;0;0;0;0;0;0;0;0
Febrero de 2024;7;Castilla y León;49;Zamora;49121;Mombuey;23;<5;<5;8;0;<5;7;<5;<5;0;19;0
Febrero de 2024;7;Castilla y León;49;Zamora;49122;Monfarracinos;53;<5;8;14;<5;13;14;<5;<5;5;38;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49123;Montamarta;32;<5;<5;6;0;7;14;<5;<5;<5;24;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49124;Moral de Sayago;18;0;6;5;0;<5;5;0;<5;<5;12;<5
Febrero de 2024;7;Castilla y León;49;Zamora;49125;Moraleja del Vino;107;<5;10;29;5;22;38;<5;8;5;82;9
