;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
Abril de 2022;2;Aragón;44;Teruel;44084;Cortes de Aragón;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44085;Cosa;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44086;Cretas;13;0;<5;5;0;<5;5;0;<5;<5;9;0
Abril de 2022;2;Aragón;44;Teruel;44087;Crivillán;7;0;<5;<5;<5;<5;<5;0;0;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44088;Cuba, La;<5;0;0;<5;0;0;<5;0;0;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44089;Cubla;7;0;<5;0;0;<5;<5;0;<5;0;6;0
Abril de 2022;2;Aragón;44;Teruel;44090;Cucalán;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44092;Cuervo, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44093;Cuevas de Almudán;5;0;<5;0;<5;<5;<5;0;<5;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44094;Cuevas Labradas;5;0;<5;<5;0;0;<5;0;0;0;5;0
Abril de 2022;2;Aragón;44;Teruel;44096;Ejulve;5;0;<5;<5;0;<5;<5;<5;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44097;Escorihuela;6;0;0;0;0;<5;<5;<5;0;0;5;0
Abril de 2022;2;Aragón;44;Teruel;44099;Escucha;51;<5;9;10;<5;13;16;<5;9;<5;32;5
Abril de 2022;2;Aragón;44;Teruel;44100;Estercuel;11;0;<5;<5;0;<5;<5;<5;<5;<5;6;<5
Abril de 2022;2;Aragón;44;Teruel;44101;Ferreruela de Huerva;<5;0;<5;0;0;<5;0;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44102;Fonfría;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44103;Formiche Alto;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44105;Fórnoles;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44106;Fortanete;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44107;Foz-Calanda;14;<5;0;<5;0;<5;8;<5;0;0;11;<5
Abril de 2022;2;Aragón;44;Teruel;44108;Fresneda, La;14;0;<5;<5;0;<5;5;<5;0;<5;9;<5
Abril de 2022;2;Aragón;44;Teruel;44109;Frías de Albarracán;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44110;Fuenferrada;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44111;Fuentes Calientes;<5;0;<5;0;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44112;Fuentes Claras;7;0;<5;<5;<5;<5;<5;<5;0;0;6;0
Abril de 2022;2;Aragón;44;Teruel;44113;Fuentes de Rubielos;20;0;5;6;<5;<5;6;<5;<5;<5;13;0
Abril de 2022;2;Aragón;44;Teruel;44114;Fuentespalda;<5;0;<5;0;0;0;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44115;Galve;<5;0;0;<5;<5;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44116;Gargallo;<5;<5;<5;0;0;<5;0;0;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44117;Gea de Albarracán;15;<5;<5;6;<5;<5;<5;0;0;<5;12;<5
Abril de 2022;2;Aragón;44;Teruel;44118;Ginebrosa, La;8;0;<5;<5;0;<5;<5;<5;0;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44119;Griegos;<5;0;<5;0;<5;<5;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44120;Guadalaviar;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44121;Gódar;<5;0;<5;0;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44122;Hójar;87;10;11;15;<5;14;36;5;18;5;52;7
Abril de 2022;2;Aragón;44;Teruel;44123;Hinojosa de Jarque;<5;0;0;<5;0;0;0;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44124;Hoz de la Vieja, La;5;0;<5;<5;0;<5;<5;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44125;Huesa del Comán;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44126;Iglesuela del Cid, La;26;<5;<5;<5;<5;<5;14;<5;16;0;7;<5
Abril de 2022;2;Aragón;44;Teruel;44127;Jabaloyas;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44128;Jarque de la Val;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44129;Jatiel;<5;0;0;0;0;0;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44130;Jorcas;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44131;Josa;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44132;Lagueruela;<5;0;<5;0;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44133;Lanzuela;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44135;Libros;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44136;Lidán;<5;0;0;0;0;0;<5;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44137;Linares de Mora;6;0;<5;<5;0;<5;0;0;0;0;6;0
Abril de 2022;2;Aragón;44;Teruel;44138;Loscos;<5;<5;0;<5;0;0;0;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44141;Lledó;6;0;<5;<5;0;0;<5;0;<5;0;5;0
Abril de 2022;2;Aragón;44;Teruel;44142;Maicas;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44143;Manzanera;22;<5;<5;5;<5;<5;8;<5;5;0;13;<5
Abril de 2022;2;Aragón;44;Teruel;44144;Martín del Río;9;<5;0;<5;<5;<5;<5;0;<5;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44145;Mas de las Matas;41;<5;<5;11;0;6;17;<5;7;<5;25;5
Abril de 2022;2;Aragón;44;Teruel;44146;Mata de los Olmos, La;7;<5;0;0;<5;<5;<5;0;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44147;Mazaleán;20;0;6;5;<5;<5;5;5;<5;<5;9;<5
Abril de 2022;2;Aragón;44;Teruel;44148;Mezquita de Jarque;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44149;Mirambel;5;0;<5;<5;0;0;<5;<5;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44150;Miravete de la Sierra;<5;0;0;<5;0;0;0;0;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44151;Molinos;5;0;0;<5;0;<5;<5;<5;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44152;Monforte de Moyuela;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44153;Monreal del Campo;75;<5;11;11;<5;26;23;<5;11;5;50;7
Abril de 2022;2;Aragón;44;Teruel;44154;Monroyo;6;<5;<5;<5;0;<5;0;0;<5;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44155;Montalbán;38;<5;5;7;<5;6;15;0;5;<5;25;5
Abril de 2022;2;Aragón;44;Teruel;44156;Monteagudo del Castillo;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44157;Monterde de Albarracán;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44158;Mora de Rubielos;63;<5;11;11;<5;14;23;<5;7;<5;48;<5
Abril de 2022;2;Aragón;44;Teruel;44159;Moscardán;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44160;Mosqueruela;22;<5;<5;<5;<5;5;8;0;<5;<5;16;<5
Abril de 2022;2;Aragón;44;Teruel;44161;Muniesa;23;<5;6;<5;<5;6;<5;<5;<5;<5;8;9
Abril de 2022;2;Aragón;44;Teruel;44163;Noguera de Albarracán;<5;0;0;<5;0;0;<5;0;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44164;Nogueras;<5;<5;<5;0;0;0;<5;0;0;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44165;Nogueruelas;5;0;<5;<5;0;<5;0;0;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44167;Obán;<5;0;0;<5;0;0;0;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44168;Odán;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44169;Ojos Negros;10;0;<5;<5;0;<5;<5;0;<5;0;7;<5
Abril de 2022;2;Aragón;44;Teruel;44171;Olba;37;0;<5;13;<5;6;13;<5;<5;<5;32;<5
Abril de 2022;2;Aragón;44;Teruel;44172;Oliete;10;0;<5;<5;0;0;5;0;<5;0;6;0
Abril de 2022;2;Aragón;44;Teruel;44173;Olmos, Los;5;<5;0;<5;0;<5;0;0;<5;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44174;Orihuela del Tremedal;12;0;<5;<5;0;<5;5;0;<5;<5;6;0
Abril de 2022;2;Aragón;44;Teruel;44175;Orrios;<5;0;0;0;0;<5;<5;<5;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44176;Palomar de Arroyos;5;0;0;<5;0;<5;0;0;<5;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44177;Pancrudo;<5;0;0;0;0;<5;0;0;0;0;0;<5
Abril de 2022;2;Aragón;44;Teruel;44178;Parras de Castellote, Las;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44179;Peíarroya de Tastavins;11;<5;<5;0;<5;<5;<5;0;0;0;7;<5
Abril de 2022;2;Aragón;44;Teruel;44180;Peracense;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44181;Peralejos;<5;0;<5;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44182;Perales del Alfambra;6;0;<5;<5;0;<5;<5;<5;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44183;Pitarque;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44184;Plou;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44185;Pobo, El;<5;0;0;<5;<5;0;0;<5;0;0;0;<5
Abril de 2022;2;Aragón;44;Teruel;44187;Portellada, La;5;0;<5;<5;0;<5;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44189;Pozondán;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44190;Pozuel del Campo;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44191;Puebla de Hójar, La;47;<5;6;14;<5;12;12;<5;16;<5;21;<5
Abril de 2022;2;Aragón;44;Teruel;44192;Puebla de Valverde, La;13;0;<5;5;0;<5;<5;<5;<5;0;6;<5
Abril de 2022;2;Aragón;44;Teruel;44193;Puertomingalvo;<5;0;<5;<5;0;<5;0;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44194;Rófales;<5;<5;0;<5;0;<5;<5;0;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44195;Rillo;<5;0;0;0;0;<5;0;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44196;Riodeva;5;<5;0;<5;0;<5;<5;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44197;Ródenas;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44198;Royuela;<5;<5;0;0;<5;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44199;Rubiales;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44200;Rubielos de la Córida;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44201;Rubielos de Mora;24;<5;<5;5;0;<5;10;<5;<5;<5;18;<5
Abril de 2022;2;Aragón;44;Teruel;44203;Salcedillo;<5;0;<5;0;0;0;0;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44204;Saldán;<5;0;0;<5;0;0;0;0;<5;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44205;Samper de Calanda;18;<5;<5;7;0;<5;<5;<5;<5;<5;9;<5
Abril de 2022;2;Aragón;44;Teruel;44206;San Agustán;9;0;<5;5;0;0;<5;0;0;<5;7;0
Abril de 2022;2;Aragón;44;Teruel;44207;San Martín del Río;6;0;<5;<5;0;<5;<5;0;<5;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44208;Santa Cruz de Nogueras;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44209;Santa Eulalia;40;0;<5;16;<5;7;11;5;8;0;27;0
Abril de 2022;2;Aragón;44;Teruel;44210;Sarrián;33;<5;7;5;<5;9;7;9;5;<5;17;0
Abril de 2022;2;Aragón;44;Teruel;44211;Segura de los Baíos;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44212;Seno;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44213;Singra;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44215;Terriente;<5;0;<5;<5;0;0;0;0;<5;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44216;Teruel;1446;84;229;296;108;326;403;25;176;121;1016;108
Abril de 2022;2;Aragón;44;Teruel;44217;Toril y Masegoso;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44218;Tormán;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44219;Tornos;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44220;Torralba de los Sisones;<5;0;0;<5;0;0;0;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44221;Torrecilla de Alcaíiz;15;0;<5;<5;<5;5;5;<5;<5;<5;10;0
Abril de 2022;2;Aragón;44;Teruel;44222;Torrecilla del Rebollar;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44223;Torre de Arcas;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44224;Torre de las Arcas;<5;0;0;<5;0;0;<5;<5;0;0;0;<5
Abril de 2022;2;Aragón;44;Teruel;44225;Torre del Compte;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44226;Torrelacórcel;<5;0;0;<5;0;<5;0;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44227;Torre los Negros;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44228;Torremocha de Jiloca;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44229;Torres de Albarracán;<5;0;<5;0;<5;<5;0;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44230;Torrevelilla;9;0;<5;<5;0;<5;<5;<5;0;0;7;0
Abril de 2022;2;Aragón;44;Teruel;44231;Torrijas;<5;0;0;0;<5;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44232;Torrijo del Campo;12;<5;<5;6;0;<5;<5;<5;<5;0;8;<5
Abril de 2022;2;Aragón;44;Teruel;44234;Tramacastiel;<5;0;0;<5;0;0;0;0;0;<5;0;0
Abril de 2022;2;Aragón;44;Teruel;44235;Tramacastilla;<5;0;0;<5;0;<5;0;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44236;Tronchán;<5;0;0;<5;0;0;0;<5;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44237;Urrea de Gaán;22;0;<5;<5;<5;<5;11;0;<5;<5;16;<5
Abril de 2022;2;Aragón;44;Teruel;44238;Utrillas;143;9;25;17;<5;45;43;5;15;<5;96;23
Abril de 2022;2;Aragón;44;Teruel;44239;Valacloche;<5;<5;0;<5;0;<5;0;0;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44240;Valbona;6;0;0;<5;0;<5;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44241;Valdealgorfa;22;0;<5;7;0;<5;7;<5;<5;<5;15;0
Abril de 2022;2;Aragón;44;Teruel;44243;Valdecuenca;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44244;Valdelinares;<5;<5;<5;<5;0;<5;0;0;0;0;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44245;Valdeltormo;13;<5;<5;<5;<5;<5;<5;<5;<5;<5;10;0
Abril de 2022;2;Aragón;44;Teruel;44246;Valderrobres;76;<5;7;17;<5;17;31;7;11;5;49;<5
Abril de 2022;2;Aragón;44;Teruel;44247;Valjunquera;9;<5;<5;<5;<5;<5;<5;<5;<5;<5;<5;<5
Abril de 2022;2;Aragón;44;Teruel;44249;Vallecillo, El;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44250;Veguillas de la Sierra;<5;0;0;0;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44251;Villafranca del Campo;10;0;<5;<5;0;5;<5;<5;0;<5;6;<5
Abril de 2022;2;Aragón;44;Teruel;44252;Villahermosa del Campo;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44256;Villanueva del Rebollar de la Sierra;<5;0;0;0;0;<5;0;0;0;0;0;<5
Abril de 2022;2;Aragón;44;Teruel;44257;Villar del Cobo;6;0;<5;<5;<5;<5;<5;0;0;0;6;0
Abril de 2022;2;Aragón;44;Teruel;44258;Villar del Salz;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44260;Villarluengo;<5;0;<5;<5;<5;0;<5;0;<5;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44261;Villarquemado;21;<5;<5;<5;0;5;10;<5;<5;<5;17;0
Abril de 2022;2;Aragón;44;Teruel;44262;Villarroya de los Pinares;7;0;<5;<5;<5;<5;<5;0;<5;<5;5;0
Abril de 2022;2;Aragón;44;Teruel;44263;Villastar;15;<5;<5;5;0;<5;<5;0;<5;<5;10;<5
Abril de 2022;2;Aragón;44;Teruel;44264;Villel;19;0;<5;5;<5;6;5;0;0;<5;15;<5
Abril de 2022;2;Aragón;44;Teruel;44265;Vinaceite;5;0;0;<5;0;0;<5;<5;0;<5;<5;0
Abril de 2022;2;Aragón;44;Teruel;44266;Visiedo;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;44;Teruel;44267;Vivel del Río Martín;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;44;Teruel;44268;Zoma, La;<5;<5;0;0;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50001;Abanto;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50002;Acered;5;0;<5;<5;<5;<5;<5;<5;<5;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50003;Agán;5;0;<5;<5;0;0;<5;0;0;0;5;0
Abril de 2022;2;Aragón;50;Zaragoza;50004;Aguarán;13;0;<5;<5;0;<5;8;<5;<5;<5;6;0
Abril de 2022;2;Aragón;50;Zaragoza;50005;Aguilán;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50006;Ainzán;46;<5;7;10;<5;8;19;<5;8;<5;30;<5
Abril de 2022;2;Aragón;50;Zaragoza;50007;Aladrán;<5;0;0;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50008;Alagán;370;13;44;85;13;89;126;42;49;14;236;29
Abril de 2022;2;Aragón;50;Zaragoza;50009;Alarba;<5;0;0;<5;0;0;0;<5;0;<5;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50010;Alberite de San Juan;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50011;Albeta;5;0;0;<5;0;<5;<5;<5;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50012;Alborge;<5;0;0;<5;0;0;0;0;0;<5;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50013;Alcalá de Ebro;14;0;<5;<5;<5;5;<5;0;<5;0;9;<5
Abril de 2022;2;Aragón;50;Zaragoza;50014;Alcalá de Moncayo;6;<5;<5;<5;0;<5;<5;0;0;0;5;<5
Abril de 2022;2;Aragón;50;Zaragoza;50015;Alconchel de Ariza;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50016;Aldehuela de Liestos;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50017;Alfajarán;109;5;8;15;<5;25;54;<5;15;<5;83;5
Abril de 2022;2;Aragón;50;Zaragoza;50018;Alfamán;71;5;11;14;<5;16;24;26;11;0;32;<5
Abril de 2022;2;Aragón;50;Zaragoza;50019;Alforque;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50020;Alhama de Aragón;51;<5;6;14;0;10;20;<5;<5;<5;41;<5
Abril de 2022;2;Aragón;50;Zaragoza;50021;Almochuel;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50022;Almolda, La;<5;0;<5;<5;0;0;0;<5;0;<5;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50023;Almonacid de la Cuba;6;0;<5;<5;0;0;<5;0;0;<5;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50024;Almonacid de la Sierra;31;<5;7;8;0;5;10;5;7;0;18;<5
Abril de 2022;2;Aragón;50;Zaragoza;50025;Almunia de Doía Godina, La;464;10;54;113;12;120;155;109;58;12;268;17
Abril de 2022;2;Aragón;50;Zaragoza;50026;Alpartir;34;6;6;7;0;9;6;8;<5;<5;21;<5
Abril de 2022;2;Aragón;50;Zaragoza;50027;Ambel;12;0;<5;<5;0;<5;5;<5;0;<5;9;0
Abril de 2022;2;Aragón;50;Zaragoza;50028;Anento;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50029;Anióán;31;<5;5;8;<5;6;10;7;7;<5;15;0
Abril de 2022;2;Aragón;50;Zaragoza;50030;Aóán de Moncayo;13;0;5;<5;0;<5;<5;<5;<5;0;10;0
Abril de 2022;2;Aragón;50;Zaragoza;50031;Aranda de Moncayo;6;0;<5;0;0;<5;<5;0;0;0;6;0
Abril de 2022;2;Aragón;50;Zaragoza;50032;Arándiga;17;<5;<5;5;0;<5;<5;6;0;<5;7;<5
Abril de 2022;2;Aragón;50;Zaragoza;50033;Ardisa;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50034;Ariza;39;<5;8;11;<5;8;10;5;6;<5;19;8
Abril de 2022;2;Aragón;50;Zaragoza;50035;Artieda;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50036;Asán;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50037;Atea;8;0;<5;<5;<5;0;<5;0;<5;0;6;<5
Abril de 2022;2;Aragón;50;Zaragoza;50038;Ateca;89;<5;9;30;<5;10;34;8;26;<5;49;5
Abril de 2022;2;Aragón;50;Zaragoza;50039;Azuara;17;0;<5;<5;0;5;7;0;<5;0;12;<5
Abril de 2022;2;Aragón;50;Zaragoza;50040;Badules;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50041;Bagóós;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50042;Balconchán;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50043;Bórboles;11;0;<5;<5;0;<5;<5;0;<5;<5;9;0
Abril de 2022;2;Aragón;50;Zaragoza;50044;Bardallur;11;<5;0;<5;0;<5;6;<5;<5;0;8;0
Abril de 2022;2;Aragón;50;Zaragoza;50045;Belchite;63;<5;<5;13;<5;16;29;<5;16;5;36;<5
Abril de 2022;2;Aragón;50;Zaragoza;50046;Belmonte de Gracián;6;<5;0;<5;0;<5;<5;0;0;<5;5;0
Abril de 2022;2;Aragón;50;Zaragoza;50047;Berdejo;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50048;Berrueco;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50050;Bijuesca;<5;0;0;<5;0;0;0;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50051;Biota;33;<5;<5;14;<5;8;7;5;<5;<5;22;<5
Abril de 2022;2;Aragón;50;Zaragoza;50052;Bisimbre;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50053;Boquiíeni;38;0;8;8;<5;<5;17;6;7;<5;20;<5
Abril de 2022;2;Aragón;50;Zaragoza;50054;Bordalba;0;0;0;0;0;0;0;0;0;0;0;0
Abril de 2022;2;Aragón;50;Zaragoza;50055;Borja;240;13;39;58;7;59;64;23;48;8;140;21
Abril de 2022;2;Aragón;50;Zaragoza;50056;Botorrita;23;0;<5;7;<5;<5;9;<5;6;<5;13;<5
Abril de 2022;2;Aragón;50;Zaragoza;50057;Brea de Aragón;60;<5;6;14;<5;6;31;<5;31;<5;20;<5
Abril de 2022;2;Aragón;50;Zaragoza;50058;Bubierca;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Abril de 2022;2;Aragón;50;Zaragoza;50059;Bujaraloz;14;0;<5;<5;0;9;<5;<5;0;<5;5;<5
Abril de 2022;2;Aragón;50;Zaragoza;50060;Bulbuente;16;0;<5;<5;0;<5;8;<5;<5;0;10;<5
Abril de 2022;2;Aragón;50;Zaragoza;50061;Bureta;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
