;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13027;Calzada de Calatrava;431;13;50;72;22;129;145;34;23;33;282;59
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13028;Campo de Criptana;1109;75;121;151;72;320;370;168;95;95;647;104
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13029;Cañada de Calatrava;5;1;1;1;0;0;2;0;0;2;3;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13030;Caracuel de Calatrava;9;2;0;2;0;4;1;0;1;0;6;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13031;Carrián de Calatrava;332;23;59;52;15;100;83;49;15;59;190;19
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13032;Carrizosa;126;2;10;28;6;23;57;17;26;31;50;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13033;Castellar de Santiago;140;5;9;23;5;35;63;26;6;13;87;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13034;Ciudad Real;6428;370;1118;1075;355;1830;1680;224;259;319;4835;791
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13035;Corral de Calatrava;100;1;15;13;9;26;36;6;4;8;74;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13036;Cortijos, Los;79;5;9;18;3;24;20;9;1;12;51;6
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13037;Cózar;88;5;4;16;2;17;44;18;7;1;59;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13038;Chillán;167;13;11;34;13;56;40;9;17;22;113;6
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13039;Daimiel;2094;97;270;349;116;526;736;169;149;222;1367;187
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13040;Fernán Caballero;90;15;13;17;8;18;19;8;2;5;62;13
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13041;Fontanarejo;26;1;5;6;0;7;7;2;1;1;22;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13042;Fuencaliente;134;2;18;30;12;30;42;20;2;8;94;10
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13043;Fuenllana;8;0;0;0;0;1;7;0;0;0;8;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13044;Fuente el Fresno;325;8;35;37;23;84;138;65;16;23;201;20
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13045;Granótula de Calatrava;83;4;6;18;4;19;32;10;1;0;65;7
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13046;Guadalmez;95;2;7;19;7;28;32;9;2;7;69;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13047;Herencia;821;48;88;113;52;291;229;163;121;68;408;61
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13048;Hinojosas de Calatrava;52;1;10;10;1;10;20;0;0;6;44;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13049;Horcajo de los Montes;96;8;6;23;1;15;43;12;6;8;62;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13050;Labores, Las;61;0;7;13;2;13;26;21;4;5;30;1
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13051;Luciana;37;0;4;9;1;6;17;0;3;0;34;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13052;Malagán;737;37;62;137;43;235;223;97;82;44;446;68
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13053;Manzanares;1412;78;212;207;85;434;396;129;140;53;986;104
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13054;Membrilla;326;20;36;47;20;115;88;47;43;13;199;24
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13055;Mestanza;71;2;7;19;4;18;21;5;1;11;51;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13056;Miguelturra;1411;73;239;200;62;469;368;63;59;76;1078;135
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13057;Montiel;133;2;9;32;5;21;64;17;18;7;86;5
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13058;Moral de Calatrava;466;13;48;51;36;164;154;104;33;29;251;49
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13059;Navalpino;23;1;2;8;0;4;8;2;0;1;19;1
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13060;Navas de Estena;20;1;2;3;0;5;9;6;0;1;11;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13061;Pedro Muíoz;809;62;114;148;37;246;202;193;231;31;292;62
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13062;Picán;64;2;10;9;2;21;20;15;3;1;44;1
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13063;Piedrabuena;505;21;56;94;40;154;140;19;29;54;368;35
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13064;Poblete;228;8;35;30;15;89;51;11;6;9;191;11
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13065;Porzuna;387;11;34;75;31;129;107;31;16;43;273;24
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13066;Pozuelo de Calatrava;389;20;35;48;22;142;122;32;24;56;240;37
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13067;Pozuelos de Calatrava, Los;53;4;4;6;3;13;23;2;1;1;45;4
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13068;Puebla de Don Rodrigo;115;6;5;19;6;32;47;26;2;3;80;4
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13069;Puebla del Práncipe;75;2;7;14;4;13;35;14;4;1;53;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13070;Puerto Lópice;71;1;9;16;4;17;24;18;5;2;43;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13071;Puertollano;5254;237;794;861;312;1549;1501;95;439;484;3614;622
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13072;Retuerta del Bullaque;74;2;17;15;4;22;14;27;2;4;38;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13073;Saceruela;65;1;3;24;0;10;27;14;1;3;46;1
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13074;San Carlos del Valle;75;2;4;9;8;28;24;22;3;3;47;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13075;San Lorenzo de Calatrava;14;2;1;3;0;4;4;1;0;1;10;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13076;Santa Cruz de los Cóíamos;63;0;5;11;4;15;28;8;4;2;42;7
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13077;Santa Cruz de Mudela;333;14;34;65;19;89;112;26;40;6;237;24
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13078;Socuóllamos;1035;49;154;189;52;291;300;224;125;87;513;86
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13079;Solana, La;1478;35;117;174;100;483;569;250;225;91;857;55
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13080;Solana del Pino;31;0;6;6;0;9;10;4;1;7;17;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13081;Terrinches;78;0;4;11;2;19;42;8;8;0;60;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13082;Tomelloso;3841;204;471;549;252;1145;1220;705;388;274;2159;315
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13083;Torralba de Calatrava;248;10;37;51;13;61;76;24;19;21;166;18
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13084;Torre de Juan Abad;65;1;8;17;6;13;20;11;5;1;45;3
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13085;Torrenueva;195;6;13;21;10;62;83;18;28;6;127;16
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13086;Valdemanco del Esteras;20;0;3;12;0;0;5;1;0;4;15;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13087;Valdepeías;2642;112;321;420;112;801;876;261;257;105;1739;280
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13088;Valenzuela de Calatrava;82;1;2;16;3;21;39;6;4;3;64;5
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13089;Villahermosa;125;3;17;21;4;23;57;10;14;25;68;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13090;Villamanrique;121;1;5;15;6;27;67;20;20;3;72;6
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13091;Villamayor de Calatrava;42;1;5;9;3;13;11;1;2;3;35;1
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13092;Villanueva de la Fuente;254;10;28;46;8;65;97;36;47;61;97;13
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13093;Villanueva de los Infantes;332;9;39;64;13;82;125;44;24;17;218;29
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13094;Villanueva de San Carlos;18;0;2;2;1;1;12;0;0;5;11;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13095;Villar del Pozo;5;0;1;2;0;2;0;0;0;0;5;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13096;Villarrubia de los Ojos;1111;26;149;204;44;351;337;267;59;147;576;62
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13097;Villarta de San Juan;248;7;30;42;9;63;97;72;23;12;133;8
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13098;Viso del Marqués;181;8;21;25;9;43;75;10;6;10;142;13
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13901;Robledo, El;100;2;9;27;12;27;23;5;6;14;66;9
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13902;Ruidera;74;3;4;17;1;19;30;9;2;2;59;2
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13903;Arenales de San Gregorio;42;1;0;13;3;7;18;12;5;1;24;0
Enero de 2019;8;Castilla - La Mancha;13;Ciudad Real;13904;Llanos del Caudillo;52;2;7;3;1;23;16;16;2;1;32;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16001;Abia de la Obispalía;3;0;0;2;0;1;0;0;0;2;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16002;Acebrán, El;19;0;5;4;1;4;5;3;4;0;9;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16003;Alarcán;10;0;0;4;1;1;4;0;0;1;9;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16004;Albaladejo del Cuende;8;0;1;2;0;5;0;1;1;1;4;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16005;Albalate de las Nogueras;15;2;2;4;0;4;3;1;1;1;12;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16006;Albendea;6;0;1;2;0;0;3;1;0;2;2;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16007;Alberca de Záncara, La;91;4;21;18;6;22;20;26;10;2;52;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16008;Alcalá de la Vega;7;0;1;2;1;1;2;0;2;1;2;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16009;Alcantud;1;0;0;1;0;0;0;0;0;1;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16010;Alcózar del Rey;6;0;0;3;0;2;1;1;0;1;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16011;Alcohujate;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16012;Alconchel de la Estrella;4;0;0;1;0;1;2;0;0;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16013;Algarra;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16014;Aliaguilla;21;0;1;9;0;3;8;4;3;1;13;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16015;Almarcha, La;29;0;6;9;0;3;11;3;2;2;21;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16016;Almendros;14;1;1;6;0;1;5;0;0;1;10;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16017;Almodóvar del Pinar;22;0;0;3;3;9;7;1;0;0;21;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16018;Almonacid del Marquesado;15;1;2;1;1;5;5;0;2;1;11;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16019;Altarejos;3;1;0;2;0;0;0;1;0;1;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16020;Arandilla del Arroyo;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16022;Arcos de la Sierra;2;0;1;0;0;0;1;0;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16023;Chillarán de Cuenca;54;0;13;13;1;16;11;3;5;3;40;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16024;Arguisuelas;8;0;4;0;0;1;3;0;1;0;7;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16025;Arrancacepas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16026;Atalaya del Caíavate;6;0;1;0;1;1;3;0;1;0;4;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16027;Barajas de Melo;68;3;14;12;4;18;17;5;8;3;49;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16029;Barchán del Hoyo;6;0;1;4;0;1;0;0;0;0;6;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16030;Bascuíana de San Pedro;1;0;0;1;0;0;0;0;0;1;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16031;Beamud;3;0;1;1;0;0;1;0;0;0;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16032;Belinchán;23;0;3;6;0;7;7;0;4;1;18;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16033;Belmonte;150;6;15;21;4;30;74;17;12;7;102;12
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16034;Belmontejo;2;0;0;2;0;0;0;0;0;2;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16035;Beteta;17;1;1;2;0;6;7;0;0;0;16;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16036;Boniches;11;1;1;6;0;0;3;1;0;1;8;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16038;Buciegas;5;0;2;1;0;1;1;4;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16039;Buenache de Alarcán;45;2;3;16;3;6;15;2;1;7;32;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16040;Buenache de la Sierra;3;1;1;0;0;1;0;1;0;0;1;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16041;Buendía;19;2;0;4;0;7;6;1;1;1;16;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16042;Campillo de Altobuey;103;2;9;17;7;20;48;4;20;6;67;6
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16043;Campillos-Paravientos;7;1;0;3;0;2;1;0;2;1;3;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16044;Campillos-Sierra;1;0;1;0;0;0;0;0;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16045;Canalejas del Arroyo;17;1;4;2;1;3;6;3;3;1;9;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16046;Cañada del Hoyo;9;0;1;2;1;3;2;0;0;0;9;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16047;Cañada Juncosa;5;0;0;3;1;0;1;1;0;1;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16048;Caíamares;43;1;6;14;0;7;15;0;4;2;35;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16049;Caíavate, El;1;0;0;0;1;0;0;0;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16050;Caíaveras;15;0;3;5;1;3;3;3;1;3;6;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16051;Caíaveruelas;3;0;1;1;0;1;0;3;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16052;Caíete;63;4;11;13;2;16;17;0;8;7;45;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16053;Caíizares;28;4;1;3;1;7;12;2;1;1;22;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16055;Carboneras de Guadazaán;54;2;8;11;2;11;20;2;5;4;40;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16056;Cardenete;44;2;5;14;1;8;14;2;1;5;33;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16057;Carrascosa;3;0;0;1;0;2;0;0;1;0;1;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16058;Carrascosa de Haro;6;0;2;2;0;1;1;0;2;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16060;Casas de Benótez;34;0;6;7;4;6;11;3;3;0;23;5
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16061;Casas de Fernando Alonso;76;3;8;10;1;14;40;12;10;3;48;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16062;Casas de Garcimolina;2;0;0;0;0;2;0;0;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16063;Casas de Guijarro;6;0;1;2;0;3;0;1;1;1;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16064;Casas de Haro;50;3;6;10;1;12;18;11;2;0;36;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16065;Casas de los Pinos;14;0;2;3;2;1;6;4;1;0;7;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16066;Casasimarro;161;5;24;30;10;40;52;32;14;4;98;13
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16067;Casteján;8;0;0;4;0;1;3;1;1;1;5;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16068;Castillejo de Iniesta;11;3;2;2;1;2;1;6;1;0;3;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16070;Castillejo-Sierra;1;0;0;1;0;0;0;0;0;1;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16071;Castillo-Albaróáez;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16072;Castillo de Garcimuíoz;11;0;1;4;1;0;5;0;2;2;7;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16073;Cervera del Llano;19;2;2;7;0;2;6;2;2;1;13;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16074;Cierva, La;1;0;0;1;0;0;0;0;0;0;0;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16078;Cuenca;3802;216;642;741;201;1033;969;127;174;324;2780;397
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16079;Cueva del Hierro;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16081;Chumillas;7;0;1;1;1;4;0;0;0;0;6;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16082;Enguódanos;34;3;1;9;4;8;9;0;3;1;28;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16083;Fresneda de Altarejos;3;0;0;0;0;2;1;0;0;0;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16084;Fresneda de la Sierra;1;0;1;0;0;0;0;0;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16085;Frontera, La;5;0;0;2;1;1;1;0;0;1;3;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16086;Fuente de Pedro Naharro;62;2;6;7;5;19;23;11;11;3;35;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16087;Fuentelespino de Haro;4;0;1;1;0;1;1;0;0;2;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16088;Fuentelespino de Moya;7;0;1;2;1;0;3;0;0;2;4;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16089;Fuentes;16;1;0;4;2;5;4;0;1;2;13;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16091;Fuertescusa;2;0;0;2;0;0;0;0;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16092;Gabaldán;9;0;1;3;0;2;3;1;0;0;8;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16093;Garaballa;3;1;0;0;0;1;1;0;1;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16094;Gascueía;8;0;2;2;0;2;2;0;1;0;7;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16095;Graja de Campalbo;6;0;1;1;0;1;3;0;0;1;5;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16096;Graja de Iniesta;16;0;1;2;1;7;5;2;4;1;8;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16097;Henarejos;5;0;0;2;0;1;2;1;0;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16098;Herrumblar, El;43;1;3;12;2;5;20;7;6;3;24;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16099;Hinojosa, La;9;1;0;3;1;0;4;1;0;0;8;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16100;Hinojosos, Los;72;2;4;12;3;22;29;13;7;4;45;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16101;Hito, El;9;1;0;4;0;0;4;0;0;1;8;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16102;Honrubia;63;4;9;8;2;16;24;8;3;5;44;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16103;Hontanaya;13;2;0;4;0;3;4;1;2;0;9;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16104;Hontecillas;2;0;0;1;0;1;0;0;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16106;Horcajo de Santiago;314;24;31;44;15;83;117;30;33;33;195;23
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16107;HuÁlamo;3;0;0;2;0;0;1;0;0;0;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16108;Huelves;2;0;0;1;0;0;1;0;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16109;Huórguina;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16110;Huerta de la Obispalía;3;0;1;1;0;0;1;1;0;0;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16111;Huerta del Marquesado;14;2;1;4;0;3;4;1;3;1;9;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16112;Huete;183;4;31;32;17;52;47;12;8;10;137;16
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16113;Iniesta;217;14;23;48;11;43;78;51;9;5;125;27
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16115;Laguna del Marquesado;3;0;0;1;0;0;2;0;0;2;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16116;Lagunaseca;3;0;2;0;0;0;1;0;0;0;3;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16117;Landete;98;10;10;23;3;22;30;8;11;11;57;11
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16118;Ledaía;158;9;21;38;9;26;55;38;11;11;89;9
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16119;Leganiel;16;1;1;4;1;3;6;0;5;2;9;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16121;Majadas, Las;17;1;1;2;0;6;7;0;2;2;12;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16122;Mariana;11;1;0;0;2;3;5;3;1;0;7;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16123;Masegosa;2;0;2;0;0;0;0;0;0;1;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16124;Mesas, Las;144;12;12;28;7;35;50;24;15;13;87;5
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16125;Minglanilla;206;14;18;33;12;51;78;39;10;9;126;22
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16126;Mira;91;4;8;25;1;12;41;14;9;5;54;9
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16128;Monreal del Llano;1;0;0;1;0;0;0;1;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16129;Montalbanejo;5;0;0;1;1;1;2;0;0;0;4;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16130;Montalbo;48;2;8;16;3;9;10;2;7;4;33;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16131;Monteagudo de las Salinas;5;0;2;0;0;2;1;1;0;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16132;Mota de Altarejos;2;0;0;1;0;0;1;1;1;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16133;Mota del Cuervo;392;16;56;78;16;114;112;83;44;30;219;16
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16134;Motilla del Palancar;395;22;63;63;19;97;131;36;22;24;265;48
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16135;Moya;9;1;2;2;1;1;2;1;0;1;6;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16137;Narboneta;4;0;0;2;0;1;1;0;0;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16139;Olivares de Júcar;12;1;1;4;1;3;2;1;0;1;10;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16140;Olmeda de la Cuesta;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16141;Olmeda del Rey;3;1;0;0;0;0;2;0;0;0;2;1
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16142;Olmedilla de Alarcán;12;0;3;4;1;2;2;2;0;1;9;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16143;Olmedilla de Eliz;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16145;Osa de la Vega;40;1;0;9;2;8;20;4;4;2;27;3
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16146;Pajarán;4;0;0;2;0;2;0;0;0;2;2;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16147;Pajaroncillo;4;0;0;1;0;1;2;0;0;0;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16148;Palomares del Campo;29;1;1;4;0;8;15;1;3;3;20;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16149;Palomera;5;0;1;2;0;1;1;0;0;1;4;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16150;Paracuellos;4;0;0;1;1;1;1;0;0;0;2;2
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16151;Paredes;1;0;0;0;0;0;1;0;1;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16152;Parra de las Vegas, La;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2019;8;Castilla - La Mancha;16;Cuenca;16153;Pedernoso, El;65;0;7;10;5;16;27;22;3;6;33;1
