;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2026;2;Aragón;22;Huesca;22155;Monesma y Cajigar;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22156;Monflorite-Lascasas;14;<5;<5;<5;<5;<5;<5;<5;0;<5;8;<5
Enero de 2026;2;Aragón;22;Huesca;22157;Montanuy;<5;<5;0;<5;0;<5;<5;0;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22158;Monzán;735;42;99;135;31;200;228;64;94;43;457;77
Enero de 2026;2;Aragón;22;Huesca;22160;Naval;5;0;0;<5;<5;<5;<5;0;<5;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22162;Novales;5;0;0;<5;<5;<5;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22163;Nueno;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22164;Olvena;<5;0;<5;0;0;0;0;0;<5;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22165;Ontiíena;7;0;<5;<5;0;<5;<5;<5;<5;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22167;Osso de Cinca;10;0;<5;<5;0;<5;<5;<5;0;<5;6;0
Enero de 2026;2;Aragón;22;Huesca;22168;Palo;<5;0;0;<5;0;0;0;0;<5;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22170;Panticosa;5;0;<5;<5;0;<5;0;0;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22172;Peíalba;9;0;<5;<5;0;<5;<5;<5;<5;<5;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22173;Peías de Riglos, Las;8;0;<5;<5;0;0;<5;0;<5;0;7;0
Enero de 2026;2;Aragón;22;Huesca;22174;Peralta de Alcofea;14;0;<5;<5;0;<5;8;<5;0;<5;10;0
Enero de 2026;2;Aragón;22;Huesca;22175;Peralta de Calasanz;10;5;0;<5;0;<5;<5;<5;<5;<5;<5;5
Enero de 2026;2;Aragón;22;Huesca;22176;Peraltilla;6;0;<5;0;0;<5;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22177;Perarría;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22178;Pertusa;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22181;Piracós;<5;0;<5;<5;0;0;0;0;<5;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22182;Plan;6;0;<5;<5;0;<5;<5;0;0;0;6;0
Enero de 2026;2;Aragón;22;Huesca;22184;Poleíino;<5;0;0;<5;0;0;0;<5;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22186;Pozán de Vero;6;<5;0;<5;<5;<5;<5;<5;0;<5;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22187;Puebla de Castro, La;17;0;<5;<5;<5;<5;7;<5;0;<5;13;0
Enero de 2026;2;Aragón;22;Huesca;22188;Puente de Montaíana;5;0;<5;0;0;<5;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22189;Puórtolas;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22190;Pueyo de Araguós, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22193;Pueyo de Santa Cruz;10;<5;<5;5;0;0;<5;<5;<5;0;7;0
Enero de 2026;2;Aragón;22;Huesca;22195;Quicena;6;<5;<5;<5;0;0;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22197;Robres;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22199;Sabiñánigo;325;14;41;86;10;68;106;8;27;28;231;31
Enero de 2026;2;Aragón;22;Huesca;22200;Sahán;8;<5;<5;<5;0;<5;<5;0;0;0;8;0
Enero de 2026;2;Aragón;22;Huesca;22201;Salas Altas;6;0;0;<5;0;<5;<5;<5;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22202;Salas Bajas;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22203;Salillas;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22204;Sallent de Gállego;8;0;0;<5;<5;<5;<5;0;0;<5;6;0
Enero de 2026;2;Aragón;22;Huesca;22205;San Esteban de Litera;10;<5;<5;<5;0;<5;<5;0;<5;<5;6;<5
Enero de 2026;2;Aragón;22;Huesca;22206;Sangarrán;5;0;<5;<5;0;<5;0;<5;<5;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22207;San Juan de Plan;<5;<5;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22208;Santa Cilia;5;0;0;0;0;<5;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22209;Santa Cruz de la Serós;<5;0;<5;<5;0;<5;0;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22212;Santaliestra y San Quólez;<5;0;<5;0;0;0;0;<5;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22213;Sariíena;143;12;16;35;6;31;43;27;7;18;78;13
Enero de 2026;2;Aragón;22;Huesca;22214;Secastilla;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22215;Seira;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22217;Sena;16;0;5;6;<5;<5;<5;6;<5;<5;5;<5
Enero de 2026;2;Aragón;22;Huesca;22218;Senés de Alcubierre;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22220;Sesa;<5;0;<5;<5;0;0;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22221;Sesuó;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22222;Siótamo;19;0;5;<5;<5;<5;9;0;<5;<5;12;<5
Enero de 2026;2;Aragón;22;Huesca;22223;Sopeira;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22225;Tamarite de Litera;71;6;10;14;6;19;16;11;13;<5;36;8
Enero de 2026;2;Aragón;22;Huesca;22226;Tardienta;24;0;6;<5;0;<5;10;<5;<5;0;18;<5
Enero de 2026;2;Aragón;22;Huesca;22227;Tella-Sin;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22228;Tierz;14;0;<5;<5;<5;<5;5;0;<5;<5;9;<5
Enero de 2026;2;Aragón;22;Huesca;22229;Tolva;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22230;Torla;<5;0;<5;0;<5;<5;0;0;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22232;Torralba de Aragón;<5;0;<5;0;<5;0;0;0;0;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22233;Torre la Ribera;<5;0;0;0;<5;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22234;Torrente de Cinca;20;<5;5;<5;<5;<5;6;5;<5;<5;11;<5
Enero de 2026;2;Aragón;22;Huesca;22235;Torres de Alcanadre;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22236;Torres de Barbuós;8;0;<5;<5;0;<5;<5;0;<5;<5;5;0
Enero de 2026;2;Aragón;22;Huesca;22239;Tramaced;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22242;Valfarta;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22243;Valle de Bardajó;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22244;Valle de Lierp;<5;0;<5;0;0;0;0;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22245;Velilla de Cinca;12;<5;0;<5;0;<5;<5;<5;0;<5;8;0
Enero de 2026;2;Aragón;22;Huesca;22246;Beranuy;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22247;Viacamp y Litera;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22248;Vicián;7;0;<5;<5;0;<5;<5;0;0;0;7;0
Enero de 2026;2;Aragón;22;Huesca;22249;Villanova;<5;0;<5;0;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22250;Villanía;19;<5;<5;5;<5;<5;6;0;<5;<5;14;<5
Enero de 2026;2;Aragón;22;Huesca;22251;Villanueva de Sigena;7;<5;<5;<5;<5;<5;0;<5;0;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22252;Yebra de Basa;<5;<5;<5;0;0;0;<5;0;<5;0;<5;<5
Enero de 2026;2;Aragón;22;Huesca;22253;Yósero;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;22;Huesca;22254;Zaidán;42;<5;7;7;<5;13;8;23;<5;0;13;<5
Enero de 2026;2;Aragón;22;Huesca;22901;Valle de Hecho;10;0;<5;6;0;0;<5;<5;<5;<5;6;0
Enero de 2026;2;Aragón;22;Huesca;22902;Puente la Reina de Jaca;5;0;<5;0;0;<5;<5;0;0;<5;<5;0
Enero de 2026;2;Aragón;22;Huesca;22903;San Miguel del Cinca;13;0;<5;<5;<5;<5;6;<5;<5;<5;9;<5
Enero de 2026;2;Aragón;22;Huesca;22904;Sotonera, La;15;<5;<5;<5;<5;<5;6;0;<5;<5;11;<5
Enero de 2026;2;Aragón;22;Huesca;22905;Lupióán-Ortilla;5;0;0;<5;0;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;22;Huesca;22906;Santa María de Dulcis;10;0;<5;<5;0;<5;5;<5;0;0;9;0
Enero de 2026;2;Aragón;22;Huesca;22907;Aánsa-Sobrarbe;63;<5;9;11;<5;8;29;<5;<5;<5;55;<5
Enero de 2026;2;Aragón;22;Huesca;22908;Hoz y Costean;7;0;0;0;0;<5;<5;0;<5;0;6;0
Enero de 2026;2;Aragón;22;Huesca;22909;Vencillán;6;<5;0;<5;0;<5;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44001;Ababuj;<5;<5;0;0;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44002;Abejuela;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44003;Aguatán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44004;Aguaviva;18;0;<5;<5;0;<5;10;0;0;<5;17;0
Enero de 2026;2;Aragón;44;Teruel;44005;Aguilar del Alfambra;<5;0;0;<5;0;0;0;0;0;<5;0;0
Enero de 2026;2;Aragón;44;Teruel;44006;Alacán;<5;0;0;<5;0;<5;<5;<5;0;<5;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44007;Alba;<5;0;<5;0;0;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44008;Albalate del Arzobispo;62;6;<5;11;<5;13;25;5;13;<5;33;9
Enero de 2026;2;Aragón;44;Teruel;44009;Albarracán;15;0;<5;<5;0;7;<5;0;<5;0;13;0
Enero de 2026;2;Aragón;44;Teruel;44010;Albentosa;13;<5;<5;<5;0;<5;6;<5;<5;<5;8;<5
Enero de 2026;2;Aragón;44;Teruel;44011;Alcaine;5;<5;<5;<5;0;0;<5;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44012;Alcalá de la Selva;6;0;<5;<5;0;<5;<5;0;0;0;6;0
Enero de 2026;2;Aragón;44;Teruel;44013;Alcaíiz;621;48;72;86;48;154;213;24;38;45;431;83
Enero de 2026;2;Aragón;44;Teruel;44014;Alcorisa;89;<5;8;23;<5;26;25;9;12;<5;57;8
Enero de 2026;2;Aragón;44;Teruel;44016;Alfambra;10;0;<5;<5;0;<5;5;<5;<5;<5;7;0
Enero de 2026;2;Aragón;44;Teruel;44017;Aliaga;<5;0;0;<5;0;0;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44018;Almohaja;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44019;Alobras;<5;0;<5;0;0;0;0;0;<5;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44020;Alpeóós;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44021;Allepuz;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44022;Alloza;32;<5;<5;7;<5;6;12;<5;<5;<5;25;<5
Enero de 2026;2;Aragón;44;Teruel;44023;Allueva;<5;0;<5;0;0;0;0;0;0;<5;0;0
Enero de 2026;2;Aragón;44;Teruel;44024;Anadán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44025;Andorra;262;16;36;41;12;57;100;9;29;14;173;37
Enero de 2026;2;Aragón;44;Teruel;44026;Arcos de las Salinas;<5;0;0;0;0;0;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44027;Arens de Lledó;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44028;Argente;<5;0;<5;0;<5;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44029;Ariío;19;<5;<5;<5;0;<5;8;0;<5;<5;13;<5
Enero de 2026;2;Aragón;44;Teruel;44031;Azaila;6;0;<5;<5;0;0;<5;0;0;0;5;<5
Enero de 2026;2;Aragón;44;Teruel;44032;Bódenas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44033;Bóguena;11;<5;<5;<5;0;<5;5;<5;0;<5;8;0
Enero de 2026;2;Aragón;44;Teruel;44034;Baóán;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44035;Barrachina;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44036;Bea;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44037;Beceite;10;0;<5;<5;0;<5;6;0;<5;<5;8;0
Enero de 2026;2;Aragón;44;Teruel;44038;Belmonte de San José;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44039;Bello;<5;0;0;0;0;<5;<5;0;<5;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44040;Berge;<5;0;0;<5;<5;0;0;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44041;Bezas;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44042;Blancas;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44043;Blesa;<5;0;0;<5;<5;0;0;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44044;Bordán;<5;<5;<5;0;0;0;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44045;Bronchales;16;<5;<5;<5;<5;<5;5;0;5;<5;10;0
Enero de 2026;2;Aragón;44;Teruel;44046;Bueía;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44047;Burbóguena;5;<5;0;<5;0;0;<5;0;0;<5;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44048;Cabra de Mora;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44049;Calaceite;20;0;<5;<5;<5;5;8;<5;<5;<5;13;<5
Enero de 2026;2;Aragón;44;Teruel;44050;Calamocha;143;9;20;22;5;41;46;5;11;5;112;10
Enero de 2026;2;Aragón;44;Teruel;44051;Calanda;114;10;13;29;<5;21;39;12;16;16;65;5
Enero de 2026;2;Aragón;44;Teruel;44052;Calomarde;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44053;Camaías;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44054;Camarena de la Sierra;<5;<5;0;<5;0;<5;0;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44055;Camarillas;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44056;Caminreal;15;0;<5;6;0;5;<5;<5;<5;0;7;<5
Enero de 2026;2;Aragón;44;Teruel;44059;Cantavieja;13;<5;<5;<5;0;<5;5;0;<5;<5;10;<5
Enero de 2026;2;Aragón;44;Teruel;44060;Cañada de Benatanduz;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44061;Cañada de Verich, La;<5;0;<5;<5;0;<5;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44062;Cañada Vellida;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44063;Caíizar del Olivar;9;0;<5;<5;0;<5;<5;0;<5;0;6;<5
Enero de 2026;2;Aragón;44;Teruel;44064;Cascante del Río;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44065;Casteján de Tornos;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44066;Castel de Cabra;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44067;Castelnou;8;<5;0;<5;<5;<5;<5;0;<5;0;5;<5
Enero de 2026;2;Aragón;44;Teruel;44068;Castelserós;22;<5;5;6;<5;<5;<5;<5;<5;<5;15;<5
Enero de 2026;2;Aragón;44;Teruel;44070;Castellar, El;<5;0;<5;0;0;0;<5;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44071;Castellote;14;0;0;<5;<5;<5;7;<5;0;<5;10;<5
Enero de 2026;2;Aragón;44;Teruel;44074;Cedrillas;9;0;<5;<5;<5;0;<5;0;<5;0;6;0
Enero de 2026;2;Aragón;44;Teruel;44075;Celadas;8;0;0;<5;0;<5;5;<5;<5;0;5;<5
Enero de 2026;2;Aragón;44;Teruel;44076;Cella;79;5;10;24;5;13;22;<5;12;7;48;8
Enero de 2026;2;Aragón;44;Teruel;44077;Cerollera, La;<5;<5;0;<5;0;0;<5;<5;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44080;Codoíera, La;11;<5;<5;<5;0;<5;<5;<5;<5;<5;6;0
Enero de 2026;2;Aragón;44;Teruel;44082;Corbalán;<5;0;0;<5;0;0;0;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44084;Cortes de Aragón;<5;0;0;0;0;0;<5;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44085;Cosa;<5;0;<5;0;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44086;Cretas;19;0;<5;6;<5;<5;5;<5;<5;<5;14;0
Enero de 2026;2;Aragón;44;Teruel;44087;Crivillán;<5;0;0;0;0;0;<5;0;0;0;0;<5
Enero de 2026;2;Aragón;44;Teruel;44088;Cuba, La;<5;0;0;<5;0;0;0;0;0;0;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44089;Cubla;<5;0;0;0;<5;0;0;0;0;0;0;<5
Enero de 2026;2;Aragón;44;Teruel;44090;Cucalán;<5;0;0;<5;0;0;<5;0;0;<5;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44092;Cuervo, El;5;0;<5;<5;0;0;<5;0;0;0;5;0
Enero de 2026;2;Aragón;44;Teruel;44093;Cuevas de Almudán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44094;Cuevas Labradas;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44096;Ejulve;<5;0;<5;0;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44097;Escorihuela;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44099;Escucha;48;<5;9;9;<5;11;14;<5;12;<5;28;<5
Enero de 2026;2;Aragón;44;Teruel;44100;Estercuel;6;0;<5;0;0;<5;<5;<5;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44101;Ferreruela de Huerva;<5;0;0;0;0;<5;0;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44102;Fonfría;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44103;Formiche Alto;5;0;<5;0;0;<5;<5;0;0;0;5;0
Enero de 2026;2;Aragón;44;Teruel;44105;Fórnoles;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44106;Fortanete;<5;0;<5;<5;0;<5;0;0;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44107;Foz-Calanda;12;0;<5;5;0;<5;<5;0;<5;<5;9;0
Enero de 2026;2;Aragón;44;Teruel;44108;Fresneda, La;10;0;<5;5;0;0;<5;0;0;<5;9;0
Enero de 2026;2;Aragón;44;Teruel;44109;Frías de Albarracán;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44110;Fuenferrada;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44111;Fuentes Calientes;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44112;Fuentes Claras;6;0;0;<5;0;<5;<5;<5;0;0;5;0
Enero de 2026;2;Aragón;44;Teruel;44113;Fuentes de Rubielos;11;0;<5;<5;0;<5;5;0;0;<5;8;<5
Enero de 2026;2;Aragón;44;Teruel;44114;Fuentespalda;7;<5;<5;0;0;<5;<5;<5;0;0;6;0
Enero de 2026;2;Aragón;44;Teruel;44115;Galve;<5;0;0;<5;0;<5;0;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44116;Gargallo;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44117;Gea de Albarracán;9;<5;0;<5;0;0;<5;0;0;0;8;<5
Enero de 2026;2;Aragón;44;Teruel;44118;Ginebrosa, La;7;0;0;<5;0;<5;<5;<5;0;<5;<5;<5
Enero de 2026;2;Aragón;44;Teruel;44119;Griegos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44120;Guadalaviar;11;<5;<5;<5;0;<5;<5;0;0;<5;10;0
Enero de 2026;2;Aragón;44;Teruel;44121;Gódar;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44122;Hójar;66;0;6;19;5;10;26;<5;7;8;42;6
Enero de 2026;2;Aragón;44;Teruel;44123;Hinojosa de Jarque;<5;0;<5;0;0;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44124;Hoz de la Vieja, La;6;<5;<5;<5;0;0;<5;0;<5;0;5;0
Enero de 2026;2;Aragón;44;Teruel;44125;Huesa del Comán;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44126;Iglesuela del Cid, La;20;0;<5;5;<5;<5;10;<5;10;0;5;<5
Enero de 2026;2;Aragón;44;Teruel;44127;Jabaloyas;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44128;Jarque de la Val;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44129;Jatiel;5;0;0;0;<5;0;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44130;Jorcas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44131;Josa;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44132;Lagueruela;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44133;Lanzuela;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44135;Libros;6;0;<5;0;0;<5;<5;0;0;0;6;0
Enero de 2026;2;Aragón;44;Teruel;44136;Lidán;<5;0;0;<5;0;0;<5;0;<5;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44137;Linares de Mora;<5;<5;0;<5;0;0;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44138;Loscos;5;0;<5;<5;0;0;0;<5;0;<5;<5;0
Enero de 2026;2;Aragón;44;Teruel;44141;Lledó;7;0;<5;<5;0;<5;<5;<5;<5;0;5;0
Enero de 2026;2;Aragón;44;Teruel;44142;Maicas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44143;Manzanera;19;0;6;6;0;<5;<5;<5;<5;<5;13;0
Enero de 2026;2;Aragón;44;Teruel;44144;Martín del Río;8;<5;0;<5;<5;<5;<5;0;<5;0;7;0
Enero de 2026;2;Aragón;44;Teruel;44145;Mas de las Matas;26;<5;<5;9;0;<5;7;<5;<5;<5;20;<5
Enero de 2026;2;Aragón;44;Teruel;44146;Mata de los Olmos, La;11;<5;0;0;<5;6;<5;0;<5;0;8;<5
Enero de 2026;2;Aragón;44;Teruel;44147;Mazaleán;16;0;<5;<5;<5;<5;8;<5;0;<5;10;<5
Enero de 2026;2;Aragón;44;Teruel;44148;Mezquita de Jarque;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44149;Mirambel;<5;0;0;0;0;<5;<5;<5;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44150;Miravete de la Sierra;<5;0;0;<5;0;0;0;<5;0;0;0;0
Enero de 2026;2;Aragón;44;Teruel;44151;Molinos;8;0;<5;<5;0;<5;<5;0;<5;0;7;0
Enero de 2026;2;Aragón;44;Teruel;44152;Monforte de Moyuela;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44153;Monreal del Campo;68;<5;7;17;<5;22;15;9;7;6;41;5
Enero de 2026;2;Aragón;44;Teruel;44154;Monroyo;<5;<5;0;0;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44155;Montalbán;27;<5;<5;6;<5;6;7;0;<5;<5;20;<5
Enero de 2026;2;Aragón;44;Teruel;44156;Monteagudo del Castillo;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44157;Monterde de Albarracán;<5;0;<5;<5;0;<5;<5;0;<5;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44158;Mora de Rubielos;58;5;13;13;0;11;16;<5;<5;<5;39;9
Enero de 2026;2;Aragón;44;Teruel;44159;Moscardán;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2026;2;Aragón;44;Teruel;44160;Mosqueruela;13;0;0;<5;0;0;10;<5;<5;0;11;0
Enero de 2026;2;Aragón;44;Teruel;44161;Muniesa;15;<5;<5;<5;<5;<5;<5;0;<5;<5;9;<5
Enero de 2026;2;Aragón;44;Teruel;44163;Noguera de Albarracán;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
