cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
133;3;3180.0;CL HELENA, 2A, Es:1 Pl:05 Pt:I;2;N;17/06/2024;2.0;0.0;TORREVIEJA;Vivienda 509306-A;4;0;4;ALICANTE/ALACANT;5590505YH0059S0079EK;N;CV-VUT0509306-A;71.00;
133;3;3180.0;CL HELENA, 2B, Es:1 Pl:00 Pt:F;2;N;21/11/2023;2.0;0.0;TORREVIEJA;Vivienda 503669-A;4;0;4;ALICANTE/ALACANT;5590508YH0059S0010WD;N;CV-VUT0503669-A;75.00;
133;3;3180.0;CL HELENA, 2B, Es:1 Pl:00 Pt:P;2;N;20/07/2022;2.0;0.0;TORREVIEJA;Vivienda 491467-A;4;0;4;ALICANTE/ALACANT;5590508YH0059S0015UK;N;CV-VUT0491467-A;80.00;
133;3;3180.0;CL HELENA, 2B, Es:1 Pl:01 Pt:P;2;N;25/10/2022;2.0;0.0;TORREVIEJA;Vivienda 493000-A;4;0;4;ALICANTE/ALACANT;5590508YH0059S0031JT;N;CV-VUT0493000-A;80.00;
133;3;3180.0;CL HELENA, 2B, Es:1 Pl:01 Pt:P;4;N;23/03/2018;3.0;1.0;TORREVIEJA;Vivienda 464777-A;6;1;7;ALICANTE/ALACANT;5590508YH0059S0031JT;N;CV-VUT0464777-A;80.00;
133;3;3180.0;CL HELENA, 2B, Es:1 Pl:02 Pt:J;1;N;10/05/2023;1.0;0.0;TORREVIEJA;Vivienda 497837-A;2;0;2;ALICANTE/ALACANT;5590508YH0059S0035ZO;N;CV-VUT0497837-A;64.00;
133;3;3180.0;CL HELENA, 2C, Es:1 Pl:00 Pt:E;2;N;31/05/2023;2.0;0.0;TORREVIEJA;Vivienda 498745-A;4;0;4;ALICANTE/ALACANT;5590509YH0059S0007AD;N;CV-VUT0498745-A;67.00;
133;3;3180.0;CL HELENA, 2C, Es:1 Pl:04 Pt:J;2;N;13/03/2023;2.0;0.0;TORREVIEJA;Vivienda 495964-A;4;0;4;ALICANTE/ALACANT;5590509YH0059S0066YI;N;CV-VUT0495964-A;67.00;
133;3;3180.0;CL HELENA, 2C, Es:1 Pl:05 Pt:A;2;N;27/11/2017;2.0;0.0;TORREVIEJA;Vivienda 460435-A;4;0;4;ALICANTE/ALACANT;5590509YH0059S0079HK;N;CV-VUT0460435-A;74.00;
133;3;3180.0;CL HELENA, 2C, Es:1 Pl:05 Pt:C;2;N;27/01/2021;2.0;0.0;TORREVIEJA;Vivienda 484810-A;4;0;4;ALICANTE/ALACANT;5590509YH0059S0083JL;N;CV-VUT0484810-A;68.00;
133;3;3180.0;CL HELENA, 3, Es:1 Pl:01 Pt:01;2;N;13/01/2023;2.0;0.0;TORREVIEJA;Vivienda 494467-A;4;0;4;ALICANTE/ALACANT;5488902YH0058N0009WD;N;CV-VUT0494467-A;97.00;
133;3;3180.0;CL HELENA, 3, Es:1 Pl:05 Pt:12;1;N;15/09/2023;1.0;0.0;TORREVIEJA;Vivienda 501644-A;2;0;2;ALICANTE/ALACANT;5488902YH0058N0068BI;N;CV-VUT0501644-A;71.00;
133;3;3180.0;CL HELENA, 3, Es:2 Pl:02 Pt:02;1;N;09/06/2025;1.0;0.0;TORREVIEJA;JARDINES DE LA MATA;2;0;2;ALICANTE/ALACANT;5488902YH0058N0090PZ;N;CV-VUT0517049-A;75.00;
133;3;3180.0;CL HELENA, 3, Es:2 Pl:04 Pt:08;3;N;12/03/2025;3.0;0.0;TORREVIEJA;;6;0;6;ALICANTE/ALACANT;5488902YH0058N0120PZ;N;CV-VUT0514883-A;71.00;
133;3;3180.0;CL HELENA, 3, Es:2 Pl:05 Pt:05;1;N;27/10/2023;1.0;0.0;TORREVIEJA;Vivienda 502674-A;2;0;2;ALICANTE/ALACANT;5488902YH0058N0129LU;N;CV-VUT0502674-A;71.00;
133;3;3180.0;CL HELENA, 4, Pl:00 Pt:19;3;N;15/11/2023;3.0;0.0;TORREVIEJA;Vivienda 503120-A;6;0;6;ALICANTE/ALACANT;5692804YH0059S0019SX;N;CV-VUT0503120-A;120.00;
133;3;3180.0;CL HELENA, 4, Pl:00 Pt:30;3;N;21/08/2023;3.0;0.0;TORREVIEJA;Vivienda 501218-A;6;0;6;ALICANTE/ALACANT;5692804YH0059S0030JR;N;CV-VUT0501218-A;120.00;
133;3;3180.0;CL HELSINKI, 18, Es:1 Pl:01 Pt:09;2;N;23/09/2019;1.0;1.0;TORREVIEJA;Vivienda 478767-A;2;1;3;ALICANTE/ALACANT;5367401YH0056N0035GL;N;CV-VUT0478767-A;52.00;
133;3;3180.0;CL HELSINKI, 18, Es:1 Pl:02 Pt:01;1;N;25/03/2024;1.0;0.0;TORREVIEJA;Vivienda 506505-A;2;0;2;ALICANTE/ALACANT;5367401YH0056N0037JZ;N;CV-VUT0506505-A;49.00;
133;3;3180.0;CL HELSINKI, 18, Es:1 Pl:03 Pt:05;2;N;04/12/2022;2.0;0.0;TORREVIEJA;Vivienda 494099-A;4;0;4;ALICANTE/ALACANT;5367401YH0056N0051WY;N;CV-VUT0494099-A;58.00;
133;3;3180.0;CL HELSINKI, 18, Es:1 Pl:03 Pt:09;2;N;24/10/2024;2.0;0.0;TORREVIEJA;Vivienda 512357-A;4;0;4;ALICANTE/ALACANT;5367401YH0056N0055YP;N;CV-VUT0512357-A;52.00;
133;3;3180.0;CL HELSINKI, 18, Es:1 Pl:04 Pt:07;1;N;14/05/2024;1.0;0.0;TORREVIEJA;Vivienda 508003-A;2;0;2;ALICANTE/ALACANT;5367401YH0056N0063AG;N;CV-VUT0508003-A;52.00;
133;3;3180.0;CL HELSINKI, 2, Es:3 Pl:00 Pt:01;2;N;12/09/2023;2.0;0.0;TORREVIEJA;HELSINKI;4;0;4;ALICANTE/ALACANT;5266906YH0056N0164FL;N;CV-VUT0501730-A;92.00;
133;3;3180.0;CL HELSINKI, 2, Es:3 Pl:01 Pt:01;2;N;26/02/2025;2.0;0.0;TORREVIEJA;Casa Alexandra Hajdukova;4;0;4;ALICANTE/ALACANT;5266906YH0056N0165GB;N;CV-VUT0514510-A;89.00;
133;3;3180.0;CL HELSINKI, 2, Es:B Pl:00 Pt:05;1;N;20/09/2024;1.0;0.0;TORREVIEJA;Vivienda 511604-A;2;0;2;ALICANTE/ALACANT;5266906YH0056N0178WU;N;CV-VUT0511604-A;66.00;
133;3;3180.0;CL HELSINKI, 2, Es:B Pl:01 Pt:01;2;N;07/11/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5266906YH0056N0181WU;N;CV-VUT0519024-A;67.00;
133;3;3180.0;CL HELSINKI, 2, Es:B Pl:01 Pt:03;2;N;18/10/2022;2.0;0.0;TORREVIEJA;Vivienda 492866-A;4;0;4;ALICANTE/ALACANT;5266906YH0056N0183RO;N;CV-VUT0492866-A;83.00;
133;3;3180.0;CL HELSINKI, 2, Es:B Pl:01 Pt:08;1;N;27/06/2019;1.0;0.0;TORREVIEJA;Vivienda 477011-A;2;0;2;ALICANTE/ALACANT;5266906YH0056N0188OF;N;CV-VUT0477011-A;65.00;
133;3;3180.0;CL HELSINKI, 2, Es:B Pl:02 Pt:10;3;N;13/10/2020;3.0;0.0;TORREVIEJA;Vivienda 483550-A;6;0;6;ALICANTE/ALACANT;5266906YH0056N0199JX;N;CV-VUT0483550-A;171.00;
133;3;3180.0;CL HELSINKI, 22, Es:1 Pl:01 Pt:A;2;N;31/07/2024;2.0;0.0;TORREVIEJA;Vivienda 510685-A;4;0;4;ALICANTE/ALACANT;5367402YH0056N0003QL;N;CV-VUT0510685-A;83.00;
133;3;3180.0;CL HELSINKI, 22, Es:1 Pl:02 Pt:B;2;N;26/09/2023;2.0;0.0;TORREVIEJA;Vivienda 501884-A;4;0;4;ALICANTE/ALACANT;5367402YH0056N0006RX;N;CV-VUT0501884-A;81.00;
133;3;3180.0;CL HELSINKI, 23, Es:1 Pl:02 Pt:H;2;N;02/11/2023;2.0;0.0;TORREVIEJA;Vivienda 502788-A;4;0;4;ALICANTE/ALACANT;5368404YH0056N0015PT;N;CV-VUT0502788-A;54.00;
133;3;3180.0;CL HELSINKI, 33, Es:1 Pl:+1 Pt:F;2;N;07/04/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5369606YH0056N0011FQ;N;CV-VUT0515759-A;57.00;
133;3;3180.0;CL HEMINGWAY, 16, Es:T Pl:OD Pt:OS;5;N;14/02/2024;5.0;0.0;TORREVIEJA;;10;0;10;ALICANTE/ALACANT;6186801YH0068N0001IO;N;CV-VUT0505377-A;293.00;
133;3;3180.0;CL HEMINGWAY, 33, Es:T Pl:OD Pt:OS;2;N;13/08/2021;2.0;0.0;TORREVIEJA;Vivienda 487226-A;4;0;4;ALICANTE/ALACANT;6084803YH0068S0001QJ;N;CV-VUT0487226-A;372.00;
133;3;3180.0;CL HEMINGWAY, 39, Es:1 Pl:00 Pt:A;3;N;14/03/2022;3.0;0.0;TORREVIEJA;Vivienda 488993-A;6;0;6;ALICANTE/ALACANT;6185303YH0068N1001XU;N;CV-VUT0488993-A;250.00;
133;3;3180.0;CL HEMINGWAY,, Es:1 Pl:00 Pt:A1;3;N;20/12/2024;3.0;0.0;TORREVIEJA;Vivienda 513446-A;6;0;6;ALICANTE/ALACANT;6185206YH0068N0001QO;N;CV-VUT0513446-A;273.00;
133;3;3180.0;CL HERACLIO, 10, Es:1 Pl:01 Pt:01;3;N;04/04/2022;3.0;0.0;TORREVIEJA;Vivienda 489383-A;6;0;6;ALICANTE/ALACANT;4058911YH0045N0002OB;N;CV-VUT0489383-A;94.00;
133;3;3180.0;CL HERACLIO, 13, Es:1 Pl:02 Pt:B;1;N;18/08/2016;1.0;0.0;TORREVIEJA;Vivienda 449809-A;2;0;2;ALICANTE/ALACANT;4058110YH0045N0019TA;N;CV-VUT0449809-A;50.00;
133;3;3180.0;CL HERACLIO, 2, Es:D Pl:05 Pt:B;3;N;06/06/2017;3.0;0.0;TORREVIEJA;Vivienda 456204-A;6;0;6;ALICANTE/ALACANT;4057601YH0045N0016OI;N;CV-VUT0456204-A;97.00;
133;3;3180.0;CL HERACLIO, 2, Es:I Pl:01 Pt:A;3;N;12/07/2024;3.0;0.0;TORREVIEJA;Vivienda 510136-A;6;0;6;ALICANTE/ALACANT;4057601YH0045N0030JH;N;CV-VUT0510136-A;94.00;
133;3;3180.0;CL HERACLIO, 2, Es:I Pl:01 Pt:D;2;N;24/08/2023;2.0;0.0;TORREVIEJA;Vivienda 501263-A;4;0;4;ALICANTE/ALACANT;4057601YH0045N0033BL;N;CV-VUT0501263-A;96.00;
133;3;3180.0;CL HERACLIO, 2, Es:I Pl:02 Pt:C;3;N;10/06/2025;3.0;0.0;TORREVIEJA;ANGELIKA BEATA KRUPINSKA;6;0;6;ALICANTE/ALACANT;4057601YH0045N0036MX;N;CV-VUT0517069-A;94.00;
133;3;3180.0;CL HERACLIO, 4, Es:1 Pl:01 Pt:A;2;N;10/04/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;4057406YH0045N0003DZ;N;CV-VUT0516063-A;77.00;
133;3;3180.0;CL HERACLIO, 4, Es:1 Pl:02 Pt:A;2;N;14/10/2022;2.0;0.0;TORREVIEJA;Vivienda 492767-A;4;0;4;ALICANTE/ALACANT;4057406YH0045N0005GM;N;CV-VUT0492767-A;77.00;
133;3;3180.0;CL HIJAR, 47, Es:T Pl:OD Pt:OS;2;N;20/05/2024;2.0;0.0;TORREVIEJA;Vivienda 508814-A;4;0;4;ALICANTE/ALACANT;1312505YH0111S0001IZ;N;CV-VUT0508814-A;68.00;
133;3;3180.0;CL HOLANDA BAL, 20, Es:T Pl:OD Pt:OS;3;N;10/11/2023;3.0;0.0;TORREVIEJA;Vivienda 503006-A;6;0;6;ALICANTE/ALACANT;9440719XH9094S0001UP;N;CV-VUT0503006-A;200.00;
133;3;3180.0;CL HOLANDA BAL, 5, Es:T Pl:OD Pt:OS;3;N;14/06/2024;2.0;1.0;TORREVIEJA;Vivienda 509381-A;4;1;5;ALICANTE/ALACANT;9539221XH9093N0001EI;N;CV-VUT0509381-A;150.00;
133;3;3180.0;CL HUERTO, 29, Es:1 Pl:03 Pt:B;3;N;23/11/2018;3.0;0.0;TORREVIEJA;Vivienda 472194-A;6;0;6;ALICANTE/ALACANT;3162906YH0036S0011RQ;N;CV-VUT0472194-A;58.00;
133;3;3180.0;CL HUERTO, 45, Es:6 Pl:+1 Pt:02;2;N;29/05/2023;2.0;0.0;TORREVIEJA;Vivienda 499308-A;4;0;4;ALICANTE/ALACANT;3164201YH0036S0569XD;N;CV-VUT0499308-A;66.00;
133;3;3180.0;CL HUERTO, 45, Es:6 Pl:01 Pt:14;1;N;24/05/2025;0.0;1.0;TORREVIEJA;LA PERLA URBANA;0;1;1;ALICANTE/ALACANT;3164201YH0036S0521OM;N;CV-VUT0516690-A;46.00;
133;3;3180.0;CL HUERTO, 45, Es:6 Pl:02 Pt:09;3;N;03/11/2025;2.0;1.0;TORREVIEJA;;4;1;5;ALICANTE/ALACANT;3164201YH0036S0531HU;N;CV-VUT0518916-A;58.00;
133;3;3180.0;CL HUERTO, 45, Es:6 Pl:04 Pt:04;1;N;15/01/2026;1.0;0.0;TORREVIEJA;;2;0;2;ALICANTE/ALACANT;3164201YH0036S0556SE;N;CV-VUT0519789-A;50.00;
133;3;3180.0;CL HUERTO, 47, Es:4 Pl:+1 Pt:08;2;N;23/01/2026;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;3164201YH0036S0409MF;N;CV-VUT0519947-A;62.00;
133;3;3180.0;CL HUERTO, 47, Es:4 Pl:00 Pt:05;2;N;25/03/2025;2.0;0.0;TORREVIEJA;CASA HUERTO 47 TOMCZAK;4;0;4;ALICANTE/ALACANT;3164201YH0036S0363PQ;N;CV-VUT0515301-A;53.00;
133;3;3180.0;CL HUERTO, 47, Es:4 Pl:01 Pt:04;2;N;02/06/2025;2.0;0.0;TORREVIEJA;JOLITA ALEKNAVICIENE;4;0;4;ALICANTE/ALACANT;3164201YH0036S0369HU;N;CV-VUT0516849-A;59.00;
133;3;3180.0;CL HUERTO, 47, Es:4 Pl:01 Pt:05;1;N;13/12/2023;1.0;0.0;TORREVIEJA;Vivienda 504144-A;2;0;2;ALICANTE/ALACANT;3164201YH0036S0370FT;N;CV-VUT0504144-A;35.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:01 Pt:10;1;N;04/01/2024;1.0;0.0;TORREVIEJA;Vivienda 504236-A;2;0;2;ALICANTE/ALACANT;3165201YH0036N0039FG;N;CV-VUT0504236-A;49.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:02 Pt:03;2;N;05/12/2022;2.0;0.0;TORREVIEJA;Vivienda 493817-A;4;0;4;ALICANTE/ALACANT;3165201YH0036N0087QW;N;CV-VUT0493817-A;73.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:02 Pt:15;2;N;05/04/2017;2.0;0.0;TORREVIEJA;Vivienda 454269-A;4;0;4;ALICANTE/ALACANT;3165201YH0036N0099PA;N;CV-VUT0454269-A;71.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:04 Pt:07;2;N;25/03/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;3165201YH0036N0201FG;N;CV-VUT0515294-A;102.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:04 Pt:11;3;N;14/11/2023;3.0;0.0;TORREVIEJA;Vivienda 503101-A;6;0;6;ALICANTE/ALACANT;3165201YH0036N0205KL;N;CV-VUT0503101-A;98.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:1 Pl:04 Pt:14;2;N;23/03/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;3165201YH0036N0208ZX;N;CV-VUT0515216-A;71.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:00 Pt:12;2;N;09/12/2022;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;3165201YH0036N0017ZX;N;CV-VUT0494131-A;72.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:01 Pt:34;4;N;14/04/2025;2.0;2.0;TORREVIEJA;;4;2;6;ALICANTE/ALACANT;3165201YH0036N0063YU;N;CV-VUT0515908-A;95.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:01 Pt:42;1;N;21/11/2019;1.0;0.0;TORREVIEJA;Vivienda 479888-A;2;0;2;ALICANTE/ALACANT;3165201YH0036N0071AS;N;CV-VUT0479888-A;55.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:01 Pt:45;1;N;05/06/2025;1.0;0.0;TORREVIEJA;SIGITA MACKEVICIENE;2;0;2;ALICANTE/ALACANT;3165201YH0036N0074FG;N;CV-VUT0516959-A;47.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:02 Pt:23;2;N;23/01/2024;1.0;1.0;TORREVIEJA;Vivienda 504912-A;2;1;3;ALICANTE/ALACANT;3165201YH0036N0107JK;N;CV-VUT0504912-A;71.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:02 Pt:33;2;N;21/11/2022;2.0;0.0;TORREVIEJA;Vivienda 493494-A;4;0;4;ALICANTE/ALACANT;3165201YH0036N0117QW;N;CV-VUT0493494-A;71.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:02 Pt:34;3;N;04/11/2022;1.0;2.0;TORREVIEJA;Vivienda 493215-A;2;2;4;ALICANTE/ALACANT;3165201YH0036N0118WE;N;CV-VUT0493215-A;95.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:03 Pt:39;3;N;25/03/2025;1.0;2.0;TORREVIEJA;;2;2;4;ALICANTE/ALACANT;3165201YH0036N0178ZX;N;CV-VUT0515271-A;65.00;
133;3;3180.0;CL HUERTO, 49, Bloque:1 Es:2 Pl:04 Pt:39;2;N;24/03/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;3165201YH0036N0233FG;N;CV-VUT0515242-A;65.00;
133;3;3180.0;CL HUERTO, 54, Es:1 Pl:+1 Pt:03;2;N;22/10/2024;2.0;0.0;TORREVIEJA;Vivienda 512277-A;4;0;4;ALICANTE/ALACANT;3264101YH0036S0019YO;N;CV-VUT0512277-A;72.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:00 Pt:02;1;N;30/12/2024;1.0;0.0;TORREVIEJA;Vivienda 513543-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0001GJ;N;CV-VUT0513543-A;25.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:00 Pt:05;1;S;18/02/2025;1.0;0.0;TORREVIEJA;HOMELY APARTAMENTS SUNSET;2;0;2;ALICANTE/ALACANT;5265501YH0056N0006BX;N;CV-VUT0514312-A;24.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:00 Pt:09;1;N;27/12/2024;1.0;0.0;TORREVIEJA;Vivienda 513508-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0002HK;N;CV-VUT0513508-A;25.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:01 Pt:02;1;N;28/10/2024;1.0;0.0;TORREVIEJA;Vivienda 512436-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0014WR;N;CV-VUT0512436-A;25.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:01 Pt:10;2;N;29/07/2024;2.0;0.0;TORREVIEJA;Vivienda 510632-A;4;0;4;ALICANTE/ALACANT;5265501YH0056N0022UO;N;CV-VUT0510632-A;66.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:01 Pt:12;2;N;07/12/2023;2.0;0.0;TORREVIEJA;Vivienda 503939-A;4;0;4;ALICANTE/ALACANT;5265501YH0056N0024OA;N;CV-VUT0503939-A;44.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:02 Pt:06;1;N;29/04/2024;1.0;0.0;TORREVIEJA;Vivienda 507594-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0031DG;N;CV-VUT0507594-A;25.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:02 Pt:09;2;N;08/03/2024;2.0;0.0;TORREVIEJA;Vivienda 506066-A;4;0;4;ALICANTE/ALACANT;5265501YH0056N0034HK;N;CV-VUT0506066-A;66.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:02 Pt:10;1;N;25/09/2023;1.0;0.0;TORREVIEJA;Vivienda 501839-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0035JL;N;CV-VUT0501839-A;28.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:02 Pt:C;1;N;13/11/2023;1.0;0.0;TORREVIEJA;Vivienda 503362-A;2;0;2;ALICANTE/ALACANT;5365419YH0056N0009IW;N;CV-VUT0503362-A;50.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:03 Pt:10;1;N;09/11/2022;1.0;0.0;TORREVIEJA;Vivienda 493269-A;2;0;2;ALICANTE/ALACANT;5265501YH0056N0046WR;N;CV-VUT0493269-A;25.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:03 Pt:A;2;N;01/09/2025;1.0;1.0;TORREVIEJA;;2;1;3;ALICANTE/ALACANT;5365419YH0056N0011UQ;N;CV-VUT0518282-A;99.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:03 Pt:C;1;N;08/12/2023;1.0;0.0;TORREVIEJA;Vivienda 503743-A;2;0;2;ALICANTE/ALACANT;5365419YH0056N0013OE;N;CV-VUT0503743-A;50.00;
133;3;3180.0;CL ISLANDIA, 1, Es:1 Pl:04 Pt:B;3;N;14/05/2024;3.0;0.0;TORREVIEJA;Vivienda 507977-A;6;0;6;ALICANTE/ALACANT;5365419YH0056N0016SY;N;CV-VUT0507977-A;106.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:00 Pt:C;2;N;31/12/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5365418YH0056N0025OS;N;CV-VUT0519665-A;93.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:01 Pt:C;2;N;09/12/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5365418YH0056N0029DH;N;CV-VUT0519441-A;90.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:02 Pt:C;3;N;11/12/2025;3.0;0.0;TORREVIEJA;;6;0;6;ALICANTE/ALACANT;5365418YH0056N0033FJ;N;CV-VUT0519479-A;90.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:03 Pt:C;2;N;09/12/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5365418YH0056N0037KZ;N;CV-VUT0519436-A;90.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:04 Pt:C;2;N;19/01/2026;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5365418YH0056N0041LX;N;CV-VUT0519827-A;78.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:04 Pt:D;3;N;11/12/2025;2.0;1.0;TORREVIEJA;;4;1;5;ALICANTE/ALACANT;5365418YH0056N0042BM;N;CV-VUT0519476-A;80.00;
133;3;3180.0;CL ISLANDIA, 2B, Es:1 Pl:05 Pt:A;2;N;09/12/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5365418YH0056N0043ZQ;N;CV-VUT0519449-A;101.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:+1 Pt:04;1;N;14/03/2023;1.0;0.0;TORREVIEJA;Vivienda 496042-A;2;0;2;ALICANTE/ALACANT;5367101YH0056N0150GI;N;CV-VUT0496042-A;48.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:+1 Pt:19;1;N;22/11/2023;1.0;0.0;TORREVIEJA;Vivienda 503339-A;2;0;2;ALICANTE/ALACANT;5367101YH0056N0165RB;N;CV-VUT0503339-A;48.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:00 Pt:08;2;N;09/03/2023;2.0;0.0;TORREVIEJA;Vivienda 497639-A;4;0;4;ALICANTE/ALACANT;5367101YH0056N0069TZ;N;CV-VUT0497639-A;57.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:01 Pt:21;1;N;31/01/2023;1.0;0.0;TORREVIEJA;Vivienda 494801-A;2;0;2;ALICANTE/ALACANT;5367101YH0056N0101RB;N;CV-VUT0494801-A;54.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:02 Pt:01;1;N;14/10/2024;1.0;0.0;TORREVIEJA;Vivienda 512104-A;2;0;2;ALICANTE/ALACANT;5367101YH0056N0103YX;N;CV-VUT0512104-A;46.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:02 Pt:05;1;N;06/05/2024;1.0;0.0;TORREVIEJA;Vivienda 507730-A;2;0;2;ALICANTE/ALACANT;5367101YH0056N0107PE;N;CV-VUT0507730-A;48.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:03 Pt:07;2;N;01/03/2024;2.0;0.0;TORREVIEJA;Vivienda 505864-A;4;0;4;ALICANTE/ALACANT;5367101YH0056N0131WK;N;CV-VUT0505864-A;60.00;
133;3;3180.0;CL ISLANDIA, 4, Es:1 Pl:03 Pt:09;2;N;14/07/2022;2.0;0.0;TORREVIEJA;Vivienda 491356-A;4;0;4;ALICANTE/ALACANT;5367101YH0056N0133RB;N;CV-VUT0491356-A;56.00;
133;3;3180.0;CL ISLANDIA, 5, Es:5 Pl:00 Pt:04;1;N;12/01/2023;1.0;0.0;TORREVIEJA;Vivienda 494557-A;2;0;2;ALICANTE/ALACANT;5266906YH0056N0239QY;N;CV-VUT0494557-A;75.00;
133;3;3180.0;CL ISLANDIA, 5, Es:5 Pl:01 Pt:02;1;N;08/05/2023;1.0;0.0;TORREVIEJA;Vivienda 497692-A;2;0;2;ALICANTE/ALACANT;5266906YH0056N0242QY;N;CV-VUT0497692-A;79.00;
133;3;3180.0;CL ITACA, 2, Es:3 Pl:00 Pt:B;3;N;14/06/2023;3.0;0.0;TORREVIEJA;Vivienda 499700-A;6;0;6;ALICANTE/ALACANT;5392104YH0059S0289JI;N;CV-VUT0499700-A;72.00;
133;3;3180.0;CL ITACA, 2, Es:E Pl:00 Pt:A;3;N;19/12/2018;2.0;1.0;TORREVIEJA;Vivienda 472723-A;4;1;5;ALICANTE/ALACANT;5392104YH0059S0272EJ;N;CV-VUT0472723-A;72.00;
133;3;3180.0;CL ITACA, 6, Es:1 Pl:00 Pt:06;2;N;18/11/2020;2.0;0.0;TORREVIEJA;Vivienda 484227-A;4;0;4;ALICANTE/ALACANT;5392101YH0059S0006JS;N;CV-VUT0484227-A;51.00;
133;3;3180.0;CL ITACA, 6, Es:4 Pl:00 Pt:30;2;N;05/10/2023;2.0;0.0;TORREVIEJA;Vivienda 502185-A;4;0;4;ALICANTE/ALACANT;5392101YH0059S0032AY;N;CV-VUT0502185-A;51.00;
133;3;3180.0;CL ITACA, 6, Es:7 Pl:00 Pt:56;2;N;17/03/2021;2.0;0.0;TORREVIEJA;Vivienda 485389-A;4;0;4;ALICANTE/ALACANT;5392101YH0059S0057UW;N;CV-VUT0485389-A;51.00;
